"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","trust_all","mistrust","has_converged","covar_covered","Error"
"Mplus VERSION 7.3","0.1","10/06/2015","10:11 AM","RADC","b1","male","a",NA,NA,"grip","lmimmed",1,336,10,NA,21,-8567.574,17177.148,17257.308,17190.693,17180.0906751592,"b1_male_a_grip_lmimmed_10.out"," radcMAP_wide.dat",3.816,3.968,0.962,0.336,0.019,0.081,0.229,0.819,1.479,0.688,2.151,0.031,-0.562,0.506,-1.11,0.267,-0.131,0.521,-0.25,0.802,273.274,28.223,9.683,0,2.233,0.695,3.214,0.001,-9.2,2.837,-3.243,0.001,35.398,2.452,14.437,0,9.816,0.957,10.253,0,0.111,0.034,3.26,0.001,0.185,0.148,1.25,0.211,6.281,0.305,20.572,0,80.646,1.796,44.913,0,-1.809,0.254,-7.112,0,11.953,0.354,33.754,0,0.135,0.057,2.347,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/06/2015","10:11 AM","RADC","b1","male","a",NA,NA,"grip","lmimmed",1,336,11,NA,21,-8768.856,17579.712,17659.871,17593.256,17582.6546751592,"b1_male_a_grip_lmimmed_11.out"," radcMAP_wide.dat",4.103,3.959,1.036,0.3,0.03,0.078,0.381,0.703,1.261,0.65,1.94,0.052,-0.512,0.476,-1.077,0.282,-0.065,0.507,-0.129,0.898,271.897,28.026,9.701,0,2.117,0.687,3.079,0.002,-8.532,2.758,-3.093,0.002,35.089,2.382,14.733,0,9.852,0.954,10.328,0,0.09,0.03,3.046,0.002,0.203,0.134,1.518,0.129,6.291,0.293,21.442,0,80.588,1.789,45.04,0,-1.776,0.246,-7.208,0,11.961,0.357,33.488,0,0.133,0.055,2.411,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/06/2015","10:11 AM","RADC","b1","male","a",NA,NA,"grip","lmimmed",1,336,12,NA,21,-8860.231,17762.462,17842.622,17776.007,17765.4046751592,"b1_male_a_grip_lmimmed_12.out"," radcMAP_wide.dat",4.21,3.983,1.057,0.291,0.035,0.079,0.446,0.655,1.159,0.669,1.731,0.083,-0.449,0.469,-0.959,0.338,-0.014,0.496,-0.028,0.978,270.732,27.953,9.685,0,2.03,0.688,2.951,0.003,-8.026,2.74,-2.929,0.003,35.209,2.373,14.838,0,9.992,0.959,10.417,0,0.098,0.029,3.364,0.001,0.167,0.13,1.281,0.2,6.227,0.288,21.65,0,80.617,1.781,45.263,0,-1.8,0.244,-7.371,0,11.955,0.359,33.309,0,0.138,0.056,2.473,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/06/2015","10:12 AM","RADC","b1","male","a",NA,NA,"grip","lmimmed",1,336,13,NA,21,-8884.131,17810.262,17890.422,17823.807,17813.2046751592,"b1_male_a_grip_lmimmed_13.out"," radcMAP_wide.dat",4.399,3.996,1.101,0.271,0.036,0.078,0.461,0.645,1.122,0.677,1.657,0.097,-0.485,0.469,-1.034,0.301,-0.042,0.493,-0.085,0.932,271.019,27.829,9.739,0,2.043,0.678,3.013,0.003,-8.06,2.68,-3.008,0.003,35.113,2.365,14.845,0,10.002,0.959,10.434,0,0.099,0.029,3.449,0.001,0.165,0.131,1.26,0.208,6.207,0.285,21.776,0,80.65,1.781,45.277,0,-1.812,0.244,-7.423,0,11.954,0.359,33.322,0,0.139,0.056,2.486,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/06/2015","10:12 AM","RADC","b1","male","a",NA,NA,"grip","lmimmed",1,336,14,NA,21,-8905.14,17852.279,17932.439,17865.824,17855.2216751592,"b1_male_a_grip_lmimmed_14.out"," radcMAP_wide.dat",4.399,3.981,1.105,0.269,0.037,0.077,0.485,0.628,1.123,0.666,1.685,0.092,-0.486,0.467,-1.041,0.298,-0.041,0.492,-0.084,0.933,270.986,27.797,9.749,0,2.025,0.678,2.986,0.003,-8.005,2.66,-3.01,0.003,34.996,2.365,14.794,0,10.005,0.956,10.468,0,0.098,0.028,3.488,0,0.166,0.129,1.282,0.2,6.198,0.282,21.951,0,80.65,1.781,45.287,0,-1.812,0.243,-7.448,0,11.957,0.359,33.328,0,0.138,0.056,2.472,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/06/2015","10:13 AM","RADC","b1","male","a",NA,NA,"grip","lmimmed",1,336,15,NA,21,-8918.749,17879.498,17959.657,17893.043,17882.4406751592,"b1_male_a_grip_lmimmed_15.out"," radcMAP_wide.dat",4.324,3.951,1.094,0.274,0.039,0.076,0.522,0.602,1.146,0.649,1.767,0.077,-0.48,0.464,-1.033,0.302,-0.067,0.494,-0.135,0.893,270.729,27.753,9.755,0,2.015,0.677,2.976,0.003,-7.944,2.647,-3.001,0.003,34.959,2.363,14.794,0,9.967,0.953,10.453,0,0.092,0.028,3.25,0.001,0.181,0.129,1.406,0.16,6.246,0.288,21.661,0,80.637,1.78,45.293,0,-1.808,0.243,-7.443,0,11.963,0.359,33.302,0,0.135,0.055,2.463,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/06/2015","10:13 AM","RADC","b1","male","a",NA,NA,"grip","lmimmed",1,336,16,NA,21,-8931.747,17905.494,17985.653,17919.038,17908.4366751592,"b1_male_a_grip_lmimmed_16.out"," radcMAP_wide.dat",4.446,3.97,1.12,0.263,0.046,0.076,0.614,0.539,1.088,0.65,1.675,0.094,-0.504,0.467,-1.081,0.28,-0.043,0.495,-0.087,0.931,271.715,27.953,9.721,0,2.034,0.668,3.044,0.002,-8.154,2.655,-3.071,0.002,35.066,2.349,14.93,0,9.987,0.953,10.481,0,0.092,0.028,3.238,0.001,0.177,0.128,1.38,0.168,6.241,0.288,21.685,0,80.635,1.781,45.287,0,-1.806,0.243,-7.43,0,11.966,0.359,33.302,0,0.134,0.054,2.462,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
"Mplus VERSION 7.3","0.1","10/06/2015","10:14 AM","RADC","b1","male","a",NA,NA,"grip","lmimmed",1,336,4,NA,21,-5761.611,11565.223,11645.382,11578.767,11568.1656751592,"b1_male_a_grip_lmimmed_4.out"," radcMAP_wide.dat",0.465,4.251,0.109,0.913,-0.584,0.334,-1.747,0.081,2.589,1.42,1.823,0.068,0.765,1.013,0.755,0.45,0.661,0.736,0.899,0.369,270.732,28.416,9.528,0,4.436,1.977,2.244,0.025,-9.818,5.172,-1.898,0.058,33.952,3.512,9.668,0,10.199,1.115,9.148,0,0.186,0.13,1.433,0.152,-0.157,0.302,-0.52,0.603,6.355,0.423,15.042,0,80.11,1.827,43.85,0,-1.29,0.486,-2.657,0.008,11.821,0.381,31.028,0,0.253,0.115,2.197,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/06/2015","10:14 AM","RADC","b1","male","a",NA,NA,"grip","lmimmed",1,336,5,NA,21,-6487.441,13016.881,13097.04,13030.426,13019.8236751592,"b1_male_a_grip_lmimmed_5.out"," radcMAP_wide.dat",-0.26,4.015,-0.065,0.948,-0.457,0.146,-3.136,0.002,3.438,0.952,3.612,0,0.71,0.792,0.897,0.37,0.965,0.629,1.534,0.125,274.726,28.618,9.6,0,3.975,1.459,2.724,0.006,-10.682,4.167,-2.563,0.01,32.66,2.936,11.125,0,9.854,1.03,9.563,0,0.099,0.038,2.597,0.009,0.117,0.176,0.666,0.506,6.414,0.341,18.836,0,80.383,1.82,44.171,0,-1.491,0.405,-3.678,0,11.95,0.377,31.719,0,0.091,0.089,1.026,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/06/2015","10:14 AM","RADC","b1","male","a",NA,NA,"grip","lmimmed",1,336,6,NA,21,-6988.519,14019.038,14099.198,14032.583,14021.9806751592,"b1_male_a_grip_lmimmed_6.out"," radcMAP_wide.dat",0.518,4.1,0.126,0.9,-0.173,0.156,-1.111,0.267,2.701,0.965,2.8,0.005,0.386,0.764,0.505,0.614,0.623,0.621,1.004,0.315,276.798,28.713,9.64,0,3.654,1.271,2.876,0.004,-11.463,4.005,-2.862,0.004,32.364,2.787,11.613,0,10.151,1.064,9.542,0,0.175,0.065,2.685,0.007,-0.043,0.217,-0.198,0.843,6.258,0.347,18.06,0,80.451,1.822,44.16,0,-1.582,0.367,-4.307,0,11.872,0.372,31.878,0,0.17,0.081,2.103,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
