"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","trust_all","mistrust","has_converged","covar_covered","Error"
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:39 AM","RADC","b1","female","a",NA,NA,"grip","complexidea",1,961,5,NA,21,-11800.585,23643.169,23745.397,23678.701,23644.1530255591,"b1_female_a_grip_complexidea_5.out"," radcMAP_wide.dat",0.163,0.223,0.73,0.465,0.008,0.018,0.474,0.636,0.063,0.078,0.808,0.419,0.031,0.047,0.645,0.519,0.037,0.052,0.701,0.483,106.219,6.504,16.332,0,0.821,0.34,2.417,0.016,-1.957,1.153,-1.697,0.09,20.052,1.102,18.19,0,0.126,0.024,5.327,0,0.004,0.003,1.735,0.083,-0.011,0.007,-1.613,0.107,0.206,0.014,14.251,0,47.288,0.621,76.121,0,-0.948,0.143,-6.634,0,7.651,0.03,254.528,0,0.019,0.01,1.939,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:39 AM","RADC","b1","female","a",NA,NA,"grip","complexidea",1,961,6,NA,21,-12637.486,25316.972,25419.2,25352.504,25317.9560255591,"b1_female_a_grip_complexidea_6.out"," radcMAP_wide.dat",0.128,0.215,0.597,0.551,-0.003,0.011,-0.243,0.808,0.096,0.064,1.49,0.136,0.046,0.038,1.197,0.231,0.039,0.048,0.825,0.409,107.101,6.422,16.678,0,0.763,0.25,3.046,0.002,-2.32,0.998,-2.326,0.02,20.06,1.025,19.573,0,0.127,0.023,5.618,0,0.004,0.002,2.111,0.035,-0.011,0.006,-1.83,0.067,0.205,0.014,14.366,0,47.252,0.618,76.471,0,-0.873,0.121,-7.194,0,7.655,0.029,260.788,0,0.015,0.009,1.752,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:39 AM","RADC","b1","female","a",NA,NA,"grip","complexidea",1,961,7,NA,21,-13423.602,26889.204,26991.432,26924.736,26890.1880255591,"b1_female_a_grip_complexidea_7.out"," radcMAP_wide.dat",0.166,0.208,0.798,0.425,-0.006,0.009,-0.682,0.495,0.069,0.054,1.272,0.203,0.048,0.036,1.346,0.178,0.047,0.046,1.024,0.306,108.247,6.514,16.618,0,0.928,0.199,4.672,0,-2.879,0.952,-3.022,0.003,19.765,0.928,21.293,0,0.123,0.019,6.373,0,0.002,0.001,2.201,0.028,-0.009,0.004,-2.027,0.043,0.206,0.013,15.412,0,47.292,0.617,76.612,0,-0.905,0.113,-8.014,0,7.654,0.028,275.874,0,0.016,0.007,2.384,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:39 AM","RADC","b1","female","a",NA,NA,"grip","complexidea",1,961,8,NA,21,-14247.462,28536.923,28639.151,28572.455,28537.9070255591,"b1_female_a_grip_complexidea_8.out"," radcMAP_wide.dat",0.216,0.196,1.1,0.271,-0.002,0.006,-0.357,0.721,0.053,0.047,1.141,0.254,0.028,0.027,1.05,0.294,0.049,0.046,1.051,0.293,109.825,6.559,16.743,0,0.82,0.176,4.647,0,-3.407,0.889,-3.835,0,20.291,0.89,22.787,0,0.112,0.016,6.9,0,0.001,0.001,1.976,0.048,-0.005,0.003,-1.512,0.13,0.21,0.013,15.992,0,47.426,0.621,76.325,0,-1.037,0.102,-10.148,0,7.663,0.026,290.862,0,0.01,0.006,1.813,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:40 AM","RADC","b1","female","a",NA,NA,"grip","complexidea",1,961,9,NA,21,-15045.538,30133.077,30235.304,30168.609,30134.0610255591,"b1_female_a_grip_complexidea_9.out"," radcMAP_wide.dat",0.248,0.189,1.314,0.189,-0.001,0.004,-0.268,0.789,0.049,0.04,1.229,0.219,0.018,0.021,0.857,0.391,0.022,0.047,0.465,0.642,108.933,6.482,16.805,0,0.635,0.133,4.782,0,-3.013,0.803,-3.753,0,21.028,0.97,21.681,0,0.104,0.014,7.261,0,0.001,0.001,1.16,0.246,-0.002,0.002,-0.751,0.452,0.21,0.013,16.282,0,47.465,0.621,76.407,0,-1.067,0.091,-11.683,0,7.663,0.025,302.915,0,0.01,0.005,2.067,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:40 AM","RADC","b1","male","a",NA,NA,"grip","complexidea",1,336,10,NA,21,-5599.526,11241.051,11321.21,11254.596,11243.9936751592,"b1_male_a_grip_complexidea_10.out"," radcMAP_wide.dat",1.681,0.697,2.41,0.016,0.039,0.026,1.497,0.134,-0.16,0.105,-1.527,0.127,-0.153,0.142,-1.081,0.28,-0.027,0.084,-0.319,0.75,273.23,28.239,9.676,0,2.373,0.73,3.25,0.001,-9.596,2.879,-3.334,0.001,35.314,2.478,14.254,0,0.133,0.133,0.997,0.319,0.002,0.003,0.576,0.564,-0.011,0.019,-0.574,0.566,0.207,0.056,3.693,0,80.71,1.796,44.937,0,-1.887,0.273,-6.919,0,7.861,0.046,171.608,0,-0.006,0.011,-0.538,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:41 AM","RADC","b1","male","a",NA,NA,"grip","complexidea",1,336,11,NA,21,-5720.774,11483.547,11563.707,11497.092,11486.4896751592,"b1_male_a_grip_complexidea_11.out"," radcMAP_wide.dat",1.675,0.702,2.387,0.017,0.038,0.02,1.884,0.06,-0.153,0.082,-1.862,0.063,-0.148,0.136,-1.087,0.277,-0.035,0.087,-0.399,0.69,271.918,27.921,9.739,0,2.305,0.781,2.951,0.003,-9.026,2.832,-3.187,0.001,34.933,2.425,14.402,0,0.137,0.114,1.196,0.232,0.001,0.001,1.106,0.269,-0.011,0.012,-0.916,0.359,0.204,0.052,3.911,0,80.654,1.791,45.043,0,-1.856,0.266,-6.989,0,7.862,0.045,175.35,0,-0.006,0.009,-0.706,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:42 AM","RADC","b1","male","a",NA,NA,"grip","complexidea",1,336,12,NA,21,-5784.731,11611.462,11691.621,11625.007,11614.4046751592,"b1_male_a_grip_complexidea_12.out"," radcMAP_wide.dat",1.6,0.711,2.25,0.024,0.034,0.031,1.108,0.268,-0.119,0.106,-1.128,0.259,-0.135,0.152,-0.89,0.374,-0.001,0.089,-0.014,0.989,270.754,27.915,9.699,0,2.208,0.769,2.871,0.004,-8.565,2.826,-3.031,0.002,35.065,2.392,14.658,0,0.136,0.124,1.093,0.275,0.001,0.002,0.655,0.512,-0.011,0.015,-0.703,0.482,0.206,0.052,3.918,0,80.666,1.784,45.225,0,-1.867,0.271,-6.896,0,7.867,0.044,177.487,0,-0.009,0.009,-1.057,0.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:43 AM","RADC","b1","male","a",NA,NA,"grip","complexidea",1,336,13,NA,21,-5807.379,11656.759,11736.918,11670.304,11659.7016751592,"b1_male_a_grip_complexidea_13.out"," radcMAP_wide.dat",1.618,0.683,2.368,0.018,0.035,0.015,2.367,0.018,-0.123,0.066,-1.859,0.063,-0.143,0.135,-1.058,0.29,0.003,0.083,0.037,0.971,271.156,27.7,9.789,0,2.232,0.775,2.88,0.004,-8.651,2.77,-3.123,0.002,34.975,2.428,14.406,0,0.133,0.103,1.292,0.196,0.001,0.001,1.464,0.143,-0.01,0.009,-1.122,0.262,0.208,0.051,4.1,0,80.704,1.783,45.258,0,-1.883,0.257,-7.314,0,7.867,0.044,176.986,0,-0.009,0.008,-1.056,0.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zero variance"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zero variance"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zero variance"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:44 AM","RADC","b1","male","a",NA,NA,"grip","complexidea",1,336,4,NA,21,-3854.56,7751.12,7831.279,7764.664,7754.06267515924,"b1_male_a_grip_complexidea_4.out"," radcMAP_wide.dat",1.743,0.752,2.318,0.02,0.111,0.113,0.979,0.327,-0.425,0.35,-1.216,0.224,-0.206,0.209,-0.987,0.324,0.067,0.108,0.621,0.535,270.275,28.424,9.509,0,4.419,2.082,2.122,0.034,-10.207,5.3,-1.926,0.054,34.174,3.539,9.656,0,0.221,0.163,1.357,0.175,0.034,0.03,1.138,0.255,-0.075,0.065,-1.164,0.244,0.178,0.041,4.327,0,80.121,1.826,43.87,0,-1.34,0.486,-2.758,0.006,7.895,0.053,149.448,0,-0.043,0.031,-1.386,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:45 AM","RADC","b1","male","a",NA,NA,"grip","complexidea",1,336,5,NA,21,-4376.066,8794.132,8874.291,8807.677,8797.07467515924,"b1_male_a_grip_complexidea_5.out"," radcMAP_wide.dat",1.574,0.729,2.16,0.031,0.088,0.06,1.474,0.141,-0.244,0.263,-0.93,0.352,-0.176,0.147,-1.196,0.232,0.019,0.099,0.19,0.849,275.239,28.644,9.609,0,3.894,1.525,2.553,0.011,-11.203,4.303,-2.603,0.009,32.822,2.973,11.038,0,0.162,0.149,1.09,0.275,0.02,0.021,0.969,0.333,-0.047,0.05,-0.955,0.34,0.227,0.061,3.722,0,80.379,1.821,44.143,0,-1.498,0.408,-3.669,0,7.881,0.05,159.182,0,-0.029,0.021,-1.414,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:45 AM","RADC","b1","male","a",NA,NA,"grip","complexidea",1,336,6,NA,21,-4636.119,9314.238,9394.397,9327.783,9317.18067515924,"b1_male_a_grip_complexidea_6.out"," radcMAP_wide.dat",1.471,0.707,2.081,0.037,0.042,0.033,1.281,0.2,-0.094,0.18,-0.52,0.603,-0.1,0.129,-0.774,0.439,0.034,0.095,0.353,0.724,276.601,28.663,9.65,0,3.573,1.225,2.917,0.004,-11.456,3.951,-2.9,0.004,32.479,2.786,11.658,0,0.126,0.143,0.877,0.38,0.003,0.007,0.497,0.619,-0.016,0.03,-0.524,0.6,0.231,0.066,3.476,0.001,80.472,1.819,44.233,0,-1.599,0.367,-4.363,0,7.874,0.048,165.496,0,-0.018,0.016,-1.184,0.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 9:45 AM","RADC","b1","male","a",NA,NA,"grip","complexidea",1,336,7,NA,21,-4878.571,9799.141,9879.301,9812.686,9802.08367515924,"b1_male_a_grip_complexidea_7.out"," radcMAP_wide.dat",1.519,0.706,2.153,0.031,0.003,0.028,0.099,0.921,-0.147,0.159,-0.921,0.357,-0.004,0.133,-0.033,0.974,0.074,0.095,0.786,0.432,277.467,28.42,9.763,0,3.39,1.014,3.344,0.001,-11.813,3.704,-3.189,0.001,33.959,2.836,11.973,0,0.14,0.142,0.982,0.326,0.005,0.006,0.827,0.408,-0.019,0.027,-0.689,0.491,0.216,0.06,3.619,0,80.46,1.799,44.726,0,-1.614,0.321,-5.026,0,7.865,0.049,160.393,0,-0.01,0.014,-0.718,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
