"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","trust_all","mistrust","has_converged","covar_covered","Error"
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:47 AM","RADC","b1","female","a",NA,NA,"fev","wordlistimmed",1,961,5,NA,21,-9351.312,18744.624,18846.852,18780.156,18745.6080255591,"b1_female_a_fev_wordlistimmed_5.out"," radcMAP_wide.dat",0.255,0.053,4.816,0,-0.009,0.006,-1.517,0.129,0.029,0.018,1.582,0.114,-0.001,0.015,-0.059,0.953,0.018,0.014,1.222,0.222,0.13,0.008,15.755,0,0,0.001,0.705,0.481,-0.001,0.001,-0.622,0.534,0.027,0.005,5.779,0,11.543,0.733,15.744,0,0.367,0.078,4.71,0,-0.086,0.178,-0.481,0.63,5.843,0.199,29.304,0,1.737,0.021,82.988,0,-0.039,0.004,-8.905,0,19.233,0.194,99.352,0,0.368,0.052,7.036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:48 AM","RADC","b1","female","a",NA,NA,"fev","wordlistimmed",1,961,6,NA,21,-10261.172,20564.343,20666.571,20599.875,20565.3270255591,"b1_female_a_fev_wordlistimmed_6.out"," radcMAP_wide.dat",0.242,0.052,4.664,0,-0.009,0.004,-2.064,0.039,0.043,0.015,2.89,0.004,-0.003,0.012,-0.246,0.806,0.019,0.013,1.456,0.145,0.132,0.009,15.393,0,0.001,0,1.61,0.107,-0.002,0.001,-1.381,0.167,0.026,0.004,5.9,0,11.324,0.718,15.777,0,0.266,0.05,5.28,0,0.076,0.139,0.547,0.585,6.02,0.191,31.522,0,1.735,0.021,82.538,0,-0.033,0.004,-8.528,0,19.284,0.192,100.21,0,0.319,0.043,7.407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:48 AM","RADC","b1","female","a",NA,NA,"fev","wordlistimmed",1,961,7,NA,21,-11032.928,22107.855,22210.083,22143.387,22108.8390255591,"b1_female_a_fev_wordlistimmed_7.out"," radcMAP_wide.dat",0.259,0.051,5.085,0,-0.005,0.003,-1.731,0.084,0.036,0.012,3.063,0.002,-0.016,0.01,-1.527,0.127,0.016,0.011,1.398,0.162,0.131,0.008,15.916,0,0.001,0,2.08,0.038,-0.002,0.001,-1.524,0.128,0.026,0.004,5.889,0,11.222,0.703,15.969,0,0.196,0.04,4.856,0,0.164,0.117,1.398,0.162,6.121,0.186,32.98,0,1.732,0.021,82.995,0,-0.03,0.003,-9.862,0,19.346,0.191,101.277,0,0.272,0.037,7.38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:48 AM","RADC","b1","female","a",NA,NA,"fev","wordlistimmed",1,961,8,NA,21,-11698.345,23438.69,23540.918,23474.222,23439.6740255591,"b1_female_a_fev_wordlistimmed_8.out"," radcMAP_wide.dat",0.264,0.051,5.204,0,-0.004,0.002,-2.197,0.028,0.031,0.01,3.045,0.002,-0.014,0.009,-1.53,0.126,0.015,0.011,1.403,0.161,0.131,0.008,16.466,0,0.001,0,2.871,0.004,-0.002,0.001,-1.864,0.062,0.026,0.004,6.165,0,11.306,0.7,16.161,0,0.153,0.031,4.887,0,0.166,0.107,1.547,0.122,6.248,0.181,34.442,0,1.733,0.021,83.701,0,-0.031,0.003,-11.46,0,19.448,0.191,102.029,0,0.2,0.033,6.132,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:49 AM","RADC","b1","female","a",NA,NA,"fev","wordlistimmed",1,961,9,NA,21,-12279.94,24601.881,24704.108,24637.413,24602.8650255591,"b1_female_a_fev_wordlistimmed_9.out"," radcMAP_wide.dat",0.284,0.051,5.525,0,-0.002,0.002,-1.364,0.173,0.023,0.01,2.311,0.021,-0.022,0.008,-2.58,0.01,0.008,0.01,0.839,0.401,0.134,0.008,17.185,0,0,0,3.101,0.002,-0.002,0.001,-3.166,0.002,0.027,0.004,6.691,0,11.448,0.697,16.427,0,0.14,0.026,5.368,0,0.14,0.099,1.414,0.157,6.25,0.176,35.48,0,1.732,0.021,83.709,0,-0.031,0.002,-12.912,0,19.496,0.19,102.446,0,0.172,0.03,5.698,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:50 AM","RADC","b1","male","a",NA,NA,"fev","wordlistimmed",1,336,10,NA,21,-4536.881,9115.761,9195.92,9129.306,9118.70367515924,"b1_male_a_fev_wordlistimmed_10.out"," radcMAP_wide.dat",0.328,0.121,2.712,0.007,0,0.001,0.295,0.768,0.005,0.021,0.219,0.826,-0.002,0.011,-0.137,0.891,0.05,0.022,2.23,0.026,0.318,0.028,11.176,0,0,0,1.637,0.102,-0.002,0.002,-1.141,0.254,0.05,0.005,9.546,0,8.12,0.858,9.465,0,0.047,0.018,2.587,0.01,0.06,0.11,0.546,0.585,6.395,0.273,23.386,0,2.405,0.055,43.418,0,-0.039,0.005,-7.217,0,18.036,0.319,56.603,0,0.03,0.057,0.534,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:50 AM","RADC","b1","male","a",NA,NA,"fev","wordlistimmed",1,336,11,NA,21,-4638.827,9319.653,9399.813,9333.198,9322.59567515924,"b1_male_a_fev_wordlistimmed_11.out"," radcMAP_wide.dat",0.329,0.122,2.699,0.007,0,0.001,0.065,0.948,0.006,0.02,0.305,0.76,0.001,0.011,0.062,0.95,0.047,0.023,2.076,0.038,0.321,0.028,11.336,0,0,0,2.605,0.009,-0.003,0.002,-1.593,0.111,0.05,0.005,9.925,0,8.089,0.851,9.505,0,0.039,0.017,2.38,0.017,0.091,0.107,0.852,0.394,6.43,0.283,22.691,0,2.408,0.055,43.728,0,-0.041,0.005,-7.596,0,18.033,0.319,56.586,0,0.036,0.054,0.667,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:51 AM","RADC","b1","male","a",NA,NA,"fev","wordlistimmed",1,336,12,NA,21,-4683.537,9409.073,9489.233,9422.618,9412.01567515924,"b1_male_a_fev_wordlistimmed_12.out"," radcMAP_wide.dat",0.343,0.122,2.816,0.005,0.001,0.001,0.656,0.512,0,0.02,-0.019,0.985,-0.001,0.011,-0.1,0.921,0.043,0.023,1.912,0.056,0.321,0.028,11.312,0,0,0,2.454,0.014,-0.003,0.002,-1.777,0.075,0.05,0.005,10.194,0,8.115,0.847,9.579,0,0.038,0.015,2.553,0.011,0.094,0.101,0.932,0.351,6.403,0.277,23.111,0,2.406,0.055,43.384,0,-0.04,0.005,-7.879,0,18.031,0.319,56.535,0,0.038,0.053,0.725,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:51 AM","RADC","b1","male","a",NA,NA,"fev","wordlistimmed",1,336,13,NA,21,-4694.873,9431.745,9511.905,9445.29,9434.68767515924,"b1_male_a_fev_wordlistimmed_13.out"," radcMAP_wide.dat",0.342,0.122,2.806,0.005,0.001,0.001,0.838,0.402,-0.001,0.02,-0.031,0.975,-0.001,0.011,-0.057,0.955,0.044,0.023,1.925,0.054,0.321,0.028,11.314,0,0,0,2.436,0.015,-0.003,0.002,-1.742,0.082,0.05,0.005,10.196,0,8.118,0.845,9.61,0,0.037,0.014,2.615,0.009,0.096,0.096,0.995,0.32,6.41,0.277,23.135,0,2.405,0.055,43.397,0,-0.04,0.005,-7.844,0,18.031,0.319,56.583,0,0.039,0.053,0.74,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:52 AM","RADC","b1","male","a",NA,NA,"fev","wordlistimmed",1,336,14,NA,21,-4703.489,9448.979,9529.138,9462.523,9451.92167515924,"b1_male_a_fev_wordlistimmed_14.out"," radcMAP_wide.dat",0.342,0.122,2.806,0.005,0.001,0.001,1.042,0.298,0,0.02,0.002,0.999,-0.001,0.011,-0.107,0.915,0.043,0.022,1.924,0.054,0.32,0.028,11.307,0,0,0,2.483,0.013,-0.003,0.002,-1.665,0.096,0.05,0.005,10.195,0,8.127,0.842,9.649,0,0.037,0.013,2.806,0.005,0.095,0.096,0.993,0.321,6.398,0.275,23.233,0,2.406,0.055,43.417,0,-0.04,0.005,-7.96,0,18.033,0.319,56.586,0,0.038,0.052,0.723,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:52 AM","RADC","b1","male","a",NA,NA,"fev","wordlistimmed",1,336,15,NA,21,-4709.135,9460.269,9540.428,9473.814,9463.21167515924,"b1_male_a_fev_wordlistimmed_15.out"," radcMAP_wide.dat",0.341,0.122,2.804,0.005,0.001,0.001,0.93,0.352,-0.001,0.021,-0.035,0.972,0,0.011,0.024,0.981,0.043,0.022,1.915,0.055,0.32,0.028,11.293,0,0,0,2.524,0.012,-0.003,0.002,-1.614,0.107,0.05,0.005,10.177,0,8.183,0.847,9.664,0,0.04,0.013,3.078,0.002,0.078,0.095,0.821,0.412,6.392,0.275,23.231,0,2.406,0.055,43.422,0,-0.04,0.005,-7.944,0,18.035,0.319,56.556,0,0.037,0.053,0.697,0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:53 AM","RADC","b1","male","a",NA,NA,"fev","wordlistimmed",1,336,16,NA,21,-4713.319,9468.637,9548.796,9482.182,9471.57967515924,"b1_male_a_fev_wordlistimmed_16.out"," radcMAP_wide.dat",0.339,0.122,2.788,0.005,0.001,0.001,0.986,0.324,-0.001,0.02,-0.068,0.945,0.002,0.011,0.141,0.888,0.043,0.022,1.938,0.053,0.32,0.028,11.284,0,0,0,2.66,0.008,-0.003,0.002,-1.588,0.112,0.05,0.005,10.165,0,8.203,0.848,9.668,0,0.041,0.013,3.21,0.001,0.072,0.095,0.755,0.45,6.378,0.276,23.147,0,2.405,0.055,43.422,0,-0.04,0.005,-7.838,0,18.035,0.319,56.563,0,0.037,0.053,0.698,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:54 AM","RADC","b1","male","a",NA,NA,"fev","wordlistimmed",1,336,4,NA,21,-2989.897,6021.794,6101.953,6035.339,6024.73667515924,"b1_male_a_fev_wordlistimmed_4.out"," radcMAP_wide.dat",0.299,0.134,2.238,0.025,0.008,0.012,0.684,0.494,0.032,0.058,0.551,0.582,-0.043,0.03,-1.438,0.15,0.039,0.031,1.24,0.215,0.332,0.031,10.573,0,0.002,0.002,0.879,0.38,-0.006,0.006,-1.106,0.269,0.048,0.007,6.871,0,7.706,0.95,8.108,0,0.123,0.143,0.859,0.39,0.091,0.308,0.297,0.767,6.293,0.409,15.372,0,2.411,0.058,41.679,0,-0.053,0.014,-3.861,0,17.867,0.354,50.52,0,0.148,0.135,1.098,0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:54 AM","RADC","b1","male","a",NA,NA,"fev","wordlistimmed",1,336,5,NA,21,-3399.091,6840.183,6920.342,6853.728,6843.12567515924,"b1_male_a_fev_wordlistimmed_5.out"," radcMAP_wide.dat",0.289,0.125,2.303,0.021,-0.002,0.007,-0.283,0.777,0.038,0.04,0.96,0.337,-0.007,0.024,-0.28,0.78,0.049,0.026,1.891,0.059,0.328,0.031,10.724,0,0.002,0.001,1.382,0.167,-0.008,0.005,-1.528,0.126,0.047,0.006,7.854,0,7.612,0.902,8.441,0,0.02,0.064,0.314,0.754,0.239,0.22,1.09,0.276,6.264,0.346,18.105,0,2.411,0.057,42.283,0,-0.046,0.013,-3.657,0,17.895,0.336,53.234,0,0.114,0.099,1.152,0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 4:54 AM","RADC","b1","male","a",NA,NA,"fev","wordlistimmed",1,336,6,NA,21,-3704.431,7450.863,7531.022,7464.407,7453.80567515924,"b1_male_a_fev_wordlistimmed_6.out"," radcMAP_wide.dat",0.281,0.124,2.277,0.023,-0.002,0.005,-0.36,0.719,0.033,0.032,1.058,0.29,0.009,0.021,0.437,0.662,0.053,0.024,2.217,0.027,0.32,0.029,10.885,0,0.001,0.001,0.535,0.593,-0.001,0.004,-0.391,0.696,0.048,0.006,8.076,0,7.779,0.882,8.816,0,0.034,0.05,0.682,0.495,0.163,0.187,0.874,0.382,6.232,0.329,18.928,0,2.409,0.056,42.872,0,-0.04,0.009,-4.287,0,17.877,0.332,53.859,0,0.132,0.079,1.671,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
