"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","trust_all","mistrust","has_converged","covar_covered","Error"
"Mplus VERSION 7.3","0.1","10/05/2015","12:42 AM","RADC","b1","female","a",NA,NA,"grip","digitordering",1,961,5,NA,21,-15149.829,30341.657,30443.885,30377.189,30342.6410255591,"b1_female_a_grip_digitordering_5.out"," radcMAP_wide.dat",1.45,0.569,2.547,0.011,0.019,0.042,0.461,0.645,0.198,0.194,1.024,0.306,-0.071,0.142,-0.499,0.618,0.109,0.141,0.776,0.438,106.331,6.518,16.313,0,0.828,0.343,2.415,0.016,-1.914,1.166,-1.641,0.101,20.019,1.103,18.144,0,1.219,0.121,10.035,0,0.023,0.013,1.755,0.079,-0.077,0.033,-2.333,0.02,1.315,0.065,20.218,0,47.282,0.622,76.024,0,-0.946,0.146,-6.474,0,7.336,0.074,98.741,0,0.013,0.022,0.603,0.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:42 AM","RADC","b1","female","a",NA,NA,"grip","digitordering",1,961,6,NA,21,-16358.254,32758.509,32860.736,32794.041,32759.4930255591,"b1_female_a_grip_digitordering_6.out"," radcMAP_wide.dat",1.404,0.556,2.526,0.012,0.014,0.03,0.459,0.646,0.248,0.156,1.585,0.113,-0.045,0.122,-0.372,0.71,0.087,0.132,0.659,0.51,107.316,6.442,16.658,0,0.769,0.251,3.062,0.002,-2.353,1.008,-2.334,0.02,20.037,1.025,19.547,0,1.169,0.112,10.422,0,0.014,0.009,1.535,0.125,-0.051,0.026,-1.947,0.051,1.336,0.066,20.146,0,47.245,0.619,76.268,0,-0.871,0.123,-7.083,0,7.333,0.073,100.501,0,0.015,0.019,0.814,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:42 AM","RADC","b1","female","a",NA,NA,"grip","digitordering",1,961,7,NA,21,-17464.157,34970.314,35072.541,35005.846,34971.2980255591,"b1_female_a_grip_digitordering_7.out"," radcMAP_wide.dat",1.484,0.537,2.764,0.006,0.02,0.02,0.994,0.32,0.189,0.125,1.514,0.13,-0.067,0.105,-0.633,0.527,0.089,0.124,0.714,0.475,108.521,6.523,16.637,0,0.942,0.194,4.861,0,-2.96,0.946,-3.13,0.002,19.735,0.927,21.298,0,1.114,0.105,10.592,0,0.008,0.005,1.469,0.142,-0.027,0.019,-1.393,0.163,1.349,0.062,21.856,0,47.287,0.619,76.378,0,-0.907,0.114,-7.964,0,7.346,0.071,104.168,0,0.005,0.015,0.35,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:42 AM","RADC","b1","female","a",NA,NA,"grip","digitordering",1,961,8,NA,21,-18537.843,37117.685,37219.913,37153.217,37118.6690255591,"b1_female_a_grip_digitordering_8.out"," radcMAP_wide.dat",1.605,0.532,3.017,0.003,0.011,0.015,0.745,0.456,0.067,0.11,0.613,0.54,-0.032,0.093,-0.344,0.731,0.143,0.124,1.153,0.249,109.968,6.559,16.767,0,0.823,0.175,4.7,0,-3.448,0.883,-3.907,0,20.287,0.891,22.767,0,1.096,0.102,10.704,0,0.002,0.003,0.697,0.486,-0.017,0.016,-1.108,0.268,1.371,0.06,22.832,0,47.412,0.623,76.13,0,-1.041,0.103,-10.134,0,7.354,0.069,106.219,0,0,0.013,0.033,0.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:42 AM","RADC","b1","female","a",NA,NA,"grip","digitordering",1,961,9,NA,21,-19561.101,39164.202,39266.43,39199.734,39165.1860255591,"b1_female_a_grip_digitordering_9.out"," radcMAP_wide.dat",1.614,0.523,3.085,0.002,0.003,0.011,0.319,0.749,0.056,0.098,0.565,0.572,-0.016,0.078,-0.204,0.838,0.153,0.122,1.253,0.21,109.01,6.478,16.828,0,0.631,0.132,4.782,0,-3.033,0.797,-3.805,0,21.044,0.971,21.662,0,1.124,0.102,11.047,0,0.002,0.002,0.878,0.38,-0.025,0.014,-1.763,0.078,1.361,0.058,23.468,0,47.446,0.622,76.228,0,-1.068,0.092,-11.599,0,7.36,0.069,106.426,0,-0.003,0.011,-0.264,0.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:43 AM","RADC","b1","male","a",NA,NA,"grip","digitordering",1,336,10,NA,21,-7211.497,14464.993,14545.153,14478.538,14467.9356751592,"b1_male_a_grip_digitordering_10.out"," radcMAP_wide.dat",3.909,1.686,2.319,0.02,0.07,0.036,1.956,0.05,-0.084,0.262,-0.319,0.75,-0.173,0.237,-0.731,0.465,-0.011,0.262,-0.043,0.966,273.89,28.261,9.691,0,2.32,0.732,3.17,0.002,-9.276,2.884,-3.217,0.001,35.192,2.442,14.413,0,1.312,0.191,6.87,0,0.011,0.005,2.146,0.032,-0.009,0.029,-0.313,0.754,1.369,0.088,15.547,0,80.627,1.793,44.971,0,-1.78,0.253,-7.043,0,7.821,0.143,54.87,0,-0.063,0.03,-2.087,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:43 AM","RADC","b1","male","a",NA,NA,"grip","digitordering",1,336,11,NA,21,-7393.474,14828.948,14909.107,14842.493,14831.8906751592,"b1_male_a_grip_digitordering_11.out"," radcMAP_wide.dat",4.053,1.696,2.39,0.017,0.071,0.035,2.039,0.041,-0.136,0.255,-0.533,0.594,-0.178,0.231,-0.769,0.442,-0.048,0.26,-0.186,0.853,272.701,28.052,9.721,0,2.209,0.724,3.049,0.002,-8.695,2.781,-3.127,0.002,34.89,2.368,14.731,0,1.341,0.192,6.984,0,0.012,0.005,2.336,0.019,-0.02,0.028,-0.693,0.488,1.387,0.088,15.73,0,80.572,1.788,45.051,0,-1.746,0.246,-7.099,0,7.839,0.145,53.94,0,-0.073,0.03,-2.447,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:44 AM","RADC","b1","male","a",NA,NA,"grip","digitordering",1,336,12,NA,21,-7468.754,14979.508,15059.667,14993.053,14982.4506751592,"b1_male_a_grip_digitordering_12.out"," radcMAP_wide.dat",4.048,1.699,2.382,0.017,0.07,0.034,2.088,0.037,-0.116,0.261,-0.443,0.658,-0.198,0.224,-0.884,0.377,-0.057,0.255,-0.223,0.824,271.568,27.977,9.707,0,2.116,0.725,2.916,0.004,-8.241,2.749,-2.997,0.003,35.029,2.36,14.843,0,1.357,0.193,7.034,0,0.013,0.005,2.717,0.007,-0.024,0.028,-0.851,0.395,1.372,0.087,15.851,0,80.602,1.781,45.26,0,-1.77,0.244,-7.251,0,7.835,0.146,53.524,0,-0.071,0.03,-2.373,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:45 AM","RADC","b1","male","a",NA,NA,"grip","digitordering",1,336,13,NA,21,-7503.017,15048.035,15128.194,15061.58,15050.9776751592,"b1_male_a_grip_digitordering_13.out"," radcMAP_wide.dat",4.077,1.696,2.404,0.016,0.068,0.033,2.044,0.041,-0.114,0.257,-0.443,0.658,-0.207,0.223,-0.928,0.353,-0.015,0.263,-0.057,0.955,272.202,27.914,9.751,0,2.136,0.717,2.981,0.003,-8.354,2.706,-3.087,0.002,34.913,2.349,14.865,0,1.35,0.192,7.04,0,0.011,0.005,2.423,0.015,-0.023,0.027,-0.835,0.404,1.406,0.093,15.17,0,80.643,1.782,45.26,0,-1.786,0.244,-7.314,0,7.835,0.146,53.505,0,-0.071,0.03,-2.402,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:45 AM","RADC","b1","male","a",NA,NA,"grip","digitordering",1,336,14,NA,21,-7521.309,15084.618,15164.778,15098.163,15087.5606751592,"b1_male_a_grip_digitordering_14.out"," radcMAP_wide.dat",4.042,1.699,2.379,0.017,0.068,0.033,2.043,0.041,-0.098,0.259,-0.377,0.706,-0.204,0.222,-0.922,0.356,-0.02,0.262,-0.078,0.938,272.186,27.898,9.756,0,2.125,0.716,2.967,0.003,-8.32,2.688,-3.095,0.002,34.781,2.346,14.825,0,1.354,0.191,7.091,0,0.011,0.005,2.469,0.014,-0.024,0.027,-0.883,0.377,1.408,0.093,15.147,0,80.64,1.781,45.269,0,-1.785,0.244,-7.325,0,7.834,0.146,53.503,0,-0.071,0.03,-2.402,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:46 AM","RADC","b1","male","a",NA,NA,"grip","digitordering",1,336,15,NA,21,-7530.041,15102.082,15182.241,15115.627,15105.0246751592,"b1_male_a_grip_digitordering_15.out"," radcMAP_wide.dat",4.014,1.702,2.358,0.018,0.067,0.033,2.015,0.044,-0.085,0.262,-0.326,0.745,-0.203,0.221,-0.917,0.359,-0.021,0.262,-0.079,0.937,272.036,27.863,9.763,0,2.121,0.716,2.962,0.003,-8.288,2.678,-3.095,0.002,34.732,2.342,14.829,0,1.357,0.191,7.108,0,0.012,0.005,2.517,0.012,-0.024,0.027,-0.91,0.363,1.406,0.093,15.127,0,80.629,1.781,45.275,0,-1.781,0.243,-7.318,0,7.833,0.146,53.517,0,-0.071,0.03,-2.404,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zero variance"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
"Mplus VERSION 7.3","0.1","10/05/2015","12:47 AM","RADC","b1","male","a",NA,NA,"grip","digitordering",1,336,4,NA,21,-4874.018,9790.036,9870.195,9803.581,9792.97867515924,"b1_male_a_grip_digitordering_4.out"," radcMAP_wide.dat",4.374,1.862,2.349,0.019,0.255,0.171,1.492,0.136,-1.135,0.638,-1.778,0.075,0.182,0.373,0.486,0.627,-0.129,0.363,-0.355,0.723,271.102,28.418,9.54,0,4.32,1.992,2.169,0.03,-9.344,5.166,-1.809,0.07,34.038,3.515,9.684,0,1.273,0.239,5.332,0,0.042,0.032,1.304,0.192,0.021,0.067,0.306,0.759,1.283,0.105,12.183,0,80.11,1.829,43.79,0,-1.258,0.48,-2.623,0.009,7.787,0.15,51.961,0,-0.009,0.066,-0.135,0.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:48 AM","RADC","b1","male","a",NA,NA,"grip","digitordering",1,336,5,NA,21,-5456.991,10955.982,11036.141,10969.526,10958.9246751592,"b1_male_a_grip_digitordering_5.out"," radcMAP_wide.dat",3.66,1.855,1.973,0.049,0.024,0.101,0.242,0.808,-0.118,0.499,-0.237,0.813,0.293,0.319,0.92,0.358,-0.008,0.286,-0.027,0.979,274.638,28.627,9.594,0,3.859,1.578,2.446,0.014,-10.047,4.319,-2.326,0.02,32.753,2.982,10.983,0,1.311,0.25,5.246,0,0.009,0.023,0.374,0.709,0.013,0.063,0.2,0.841,1.3,0.098,13.212,0,80.346,1.82,44.143,0,-1.469,0.401,-3.665,0,7.814,0.146,53.465,0,-0.052,0.047,-1.112,0.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015","12:48 AM","RADC","b1","male","a",NA,NA,"grip","digitordering",1,336,6,NA,21,-5847.27,11736.539,11816.698,11750.084,11739.4816751592,"b1_male_a_grip_digitordering_6.out"," radcMAP_wide.dat",3.683,1.791,2.057,0.04,0.056,0.068,0.818,0.413,-0.182,0.409,-0.445,0.656,0.229,0.314,0.728,0.467,-0.012,0.271,-0.044,0.965,276.702,28.697,9.642,0,3.543,1.262,2.806,0.005,-10.861,4.014,-2.706,0.007,32.449,2.793,11.62,0,1.37,0.229,5.974,0,0.008,0.012,0.643,0.521,-0.021,0.05,-0.425,0.671,1.306,0.095,13.709,0,80.431,1.82,44.192,0,-1.563,0.362,-4.314,0,7.795,0.146,53.39,0,-0.039,0.038,-1.019,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
