"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","trust_all","mistrust","has_converged","covar_covered","Error"
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:44 AM","RADC","b1","female","a",NA,NA,"grip","digitsymbols",1,959,5,NA,21,-20654.212,41350.424,41452.608,41385.913,41351.4101259338,"b1_female_a_grip_digitsymbols_5.out"," radcMAP_wide.dat",15.457,4.043,3.823,0,-0.024,0.214,-0.113,0.91,2.189,1.089,2.009,0.045,-0.197,1.119,-0.176,0.86,0.018,0.617,0.029,0.977,106.414,6.526,16.307,0,0.844,0.347,2.434,0.015,-1.942,1.173,-1.655,0.098,19.997,1.102,18.154,0,80.249,5.113,15.695,0,1.023,0.307,3.331,0.001,1.565,0.906,1.726,0.084,23.676,1.345,17.604,0,47.262,0.622,75.95,0,-0.952,0.146,-6.535,0,42.274,0.521,81.073,0,0.103,0.108,0.959,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:44 AM","RADC","b1","female","a",NA,NA,"grip","digitsymbols",1,959,6,NA,21,-22350.798,44743.597,44845.78,44779.085,44744.5831259338,"b1_female_a_grip_digitsymbols_6.out"," radcMAP_wide.dat",16.286,3.99,4.081,0,0.044,0.154,0.286,0.775,1.29,0.901,1.431,0.152,-0.15,0.932,-0.161,0.872,0.016,0.557,0.028,0.978,107.303,6.437,16.671,0,0.784,0.254,3.089,0.002,-2.365,1.007,-2.349,0.019,20.015,1.024,19.545,0,79.905,4.988,16.02,0,0.621,0.217,2.87,0.004,1.875,0.722,2.596,0.009,24.19,1.294,18.699,0,47.219,0.62,76.145,0,-0.876,0.123,-7.102,0,42.279,0.517,81.772,0,0.102,0.092,1.109,0.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:44 AM","RADC","b1","female","a",NA,NA,"grip","digitsymbols",1,959,7,NA,21,-23904.892,47851.784,47953.968,47887.272,47852.7701259338,"b1_female_a_grip_digitsymbols_7.out"," radcMAP_wide.dat",16.575,3.948,4.198,0,0.088,0.111,0.795,0.426,1.274,0.731,1.742,0.081,-0.419,0.831,-0.504,0.614,0.044,0.518,0.084,0.933,108.471,6.512,16.658,0,0.945,0.194,4.865,0,-2.963,0.942,-3.145,0.002,19.74,0.927,21.301,0,79.741,4.952,16.101,0,0.501,0.143,3.504,0,2.024,0.594,3.406,0.001,24.504,1.244,19.693,0,47.263,0.62,76.265,0,-0.91,0.114,-7.988,0,42.406,0.513,82.586,0,0,0.074,-0.002,0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:45 AM","RADC","b1","female","a",NA,NA,"grip","digitsymbols",1,959,8,NA,21,-25383.112,50808.224,50910.408,50843.712,50809.2101259338,"b1_female_a_grip_digitsymbols_8.out"," radcMAP_wide.dat",16.807,3.939,4.266,0,0.215,0.084,2.578,0.01,0.99,0.637,1.554,0.12,-0.375,0.731,-0.513,0.608,-0.069,0.492,-0.141,0.888,110.079,6.541,16.829,0,0.834,0.175,4.768,0,-3.506,0.872,-4.023,0,20.29,0.889,22.835,0,80.387,4.923,16.328,0,0.432,0.11,3.948,0,1.811,0.51,3.548,0,24.806,1.193,20.787,0,47.399,0.623,76.039,0,-1.043,0.103,-10.136,0,42.476,0.513,82.811,0,-0.048,0.066,-0.722,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:45 AM","RADC","b1","female","a",NA,NA,"grip","digitsymbols",1,959,9,NA,21,-26752.702,53547.405,53649.589,53582.893,53548.3911259338,"b1_female_a_grip_digitsymbols_9.out"," radcMAP_wide.dat",16.527,3.92,4.216,0,0.157,0.067,2.347,0.019,1.272,0.597,2.133,0.033,-0.289,0.664,-0.436,0.663,-0.088,0.488,-0.18,0.857,109.165,6.462,16.893,0,0.65,0.132,4.934,0,-3.098,0.792,-3.912,0,21.005,0.973,21.591,0,80.703,4.928,16.376,0,0.436,0.088,4.94,0,1.784,0.475,3.754,0,24.68,1.117,22.101,0,47.427,0.623,76.075,0,-1.067,0.093,-11.508,0,42.609,0.512,83.176,0,-0.132,0.064,-2.066,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:45 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,10,NA,21,-9670.079,19382.158,19462.317,19395.703,19385.1006751592,"b1_male_a_grip_digitsymbols_10.out"," radcMAP_wide.dat",47.49,10.905,4.355,0,0.432,0.224,1.931,0.053,2.678,1.445,1.854,0.064,1.641,1.644,0.998,0.318,1.63,1.258,1.295,0.195,274.213,28.233,9.713,0,2.366,0.7,3.38,0.001,-8.501,2.764,-3.076,0.002,35.106,2.442,14.375,0,87.554,8.459,10.35,0,0.519,0.178,2.918,0.004,1.591,0.925,1.72,0.085,22.339,1.437,15.544,0,80.549,1.795,44.874,0,-1.789,0.257,-6.954,0,43.576,1.027,42.445,0,-0.451,0.142,-3.182,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:45 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,11,NA,21,-9893.686,19829.372,19909.531,19842.917,19832.3146751592,"b1_male_a_grip_digitsymbols_11.out"," radcMAP_wide.dat",47.579,10.908,4.362,0,0.429,0.221,1.939,0.053,2.653,1.46,1.818,0.069,1.621,1.604,1.011,0.312,1.805,1.206,1.496,0.135,272.747,28.024,9.733,0,2.244,0.69,3.253,0.001,-7.848,2.657,-2.954,0.003,34.833,2.37,14.7,0,87.661,8.472,10.347,0,0.516,0.169,3.053,0.002,1.557,0.927,1.681,0.093,22.295,1.405,15.867,0,80.502,1.79,44.981,0,-1.761,0.251,-7.018,0,43.574,1.029,42.353,0,-0.45,0.145,-3.096,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:46 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,12,NA,21,-10005.511,20053.022,20133.181,20066.567,20055.9646751592,"b1_male_a_grip_digitsymbols_12.out"," radcMAP_wide.dat",47.553,10.87,4.375,0,0.428,0.214,1.996,0.046,2.596,1.474,1.761,0.078,1.736,1.579,1.099,0.272,1.952,1.199,1.629,0.103,271.57,27.939,9.72,0,2.145,0.683,3.14,0.002,-7.354,2.604,-2.824,0.005,34.984,2.363,14.806,0,87.983,8.483,10.372,0,0.549,0.168,3.271,0.001,1.439,0.926,1.554,0.12,22.388,1.377,16.263,0,80.527,1.782,45.181,0,-1.78,0.248,-7.183,0,43.572,1.03,42.302,0,-0.447,0.15,-2.978,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:46 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,13,NA,21,-10034.063,20110.126,20190.286,20123.671,20113.0686751592,"b1_male_a_grip_digitsymbols_13.out"," radcMAP_wide.dat",47.902,10.877,4.404,0,0.445,0.215,2.071,0.038,2.529,1.474,1.715,0.086,1.621,1.581,1.025,0.305,1.974,1.187,1.662,0.096,272.014,27.86,9.764,0,2.159,0.673,3.209,0.001,-7.429,2.562,-2.899,0.004,34.888,2.354,14.823,0,88.03,8.484,10.376,0,0.552,0.167,3.297,0.001,1.433,0.926,1.547,0.122,22.378,1.372,16.307,0,80.562,1.783,45.19,0,-1.792,0.248,-7.229,0,43.571,1.03,42.322,0,-0.445,0.15,-2.974,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:47 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,14,NA,21,-10058.319,20158.639,20238.798,20172.184,20161.5816751592,"b1_male_a_grip_digitsymbols_14.out"," radcMAP_wide.dat",47.969,10.863,4.416,0,0.447,0.215,2.078,0.038,2.48,1.466,1.691,0.091,1.631,1.579,1.033,0.302,1.991,1.183,1.683,0.092,271.983,27.833,9.772,0,2.141,0.671,3.19,0.001,-7.372,2.542,-2.9,0.004,34.773,2.353,14.781,0,87.903,8.483,10.362,0,0.548,0.168,3.253,0.001,1.473,0.926,1.591,0.112,22.382,1.368,16.36,0,80.564,1.782,45.199,0,-1.794,0.247,-7.254,0,43.562,1.029,42.34,0,-0.44,0.15,-2.939,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:47 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,15,NA,21,-10070.624,20183.247,20263.407,20196.792,20186.1896751592,"b1_male_a_grip_digitsymbols_15.out"," radcMAP_wide.dat",47.911,10.857,4.413,0,0.446,0.215,2.071,0.038,2.488,1.466,1.697,0.09,1.643,1.578,1.041,0.298,2.024,1.181,1.714,0.087,271.762,27.793,9.778,0,2.133,0.671,3.18,0.001,-7.318,2.531,-2.892,0.004,34.732,2.349,14.785,0,87.845,8.481,10.358,0,0.548,0.169,3.247,0.001,1.488,0.926,1.607,0.108,22.387,1.365,16.397,0,80.554,1.782,45.205,0,-1.791,0.247,-7.253,0,43.552,1.028,42.356,0,-0.435,0.15,-2.906,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:48 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,16,NA,21,-10084.93,20211.86,20292.019,20225.405,20214.8026751592,"b1_male_a_grip_digitsymbols_16.out"," radcMAP_wide.dat",47.956,10.847,4.421,0,0.449,0.214,2.101,0.036,2.439,1.451,1.681,0.093,1.657,1.576,1.051,0.293,2.063,1.185,1.741,0.082,272.753,27.993,9.744,0,2.153,0.662,3.254,0.001,-7.52,2.541,-2.96,0.003,34.838,2.336,14.915,0,87.826,8.481,10.355,0,0.548,0.169,3.244,0.001,1.495,0.926,1.614,0.107,22.376,1.363,16.412,0,80.552,1.782,45.195,0,-1.788,0.247,-7.24,0,43.551,1.028,42.363,0,-0.434,0.15,-2.898,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:48 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,4,NA,21,-6487.706,13017.413,13097.572,13030.957,13020.3556751592,"b1_male_a_grip_digitsymbols_4.out"," radcMAP_wide.dat",41.729,11.43,3.651,0,0.833,0.828,1.006,0.314,5.696,3.111,1.831,0.067,3.253,2.525,1.288,0.198,0.936,1.479,0.633,0.527,270.916,28.463,9.518,0,4.439,2.022,2.195,0.028,-8.882,5.244,-1.694,0.09,33.961,3.514,9.664,0,86.359,9.196,9.391,0,0.788,0.705,1.118,0.264,1.954,1.937,1.009,0.313,21.891,1.944,11.259,0,80.051,1.831,43.727,0,-1.349,0.494,-2.733,0.006,43.064,1.043,41.294,0,-0.115,0.239,-0.483,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:48 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,5,NA,21,-7303.513,14649.025,14729.184,14662.57,14651.9676751592,"b1_male_a_grip_digitsymbols_5.out"," radcMAP_wide.dat",43.831,11.114,3.944,0,0.554,0.515,1.077,0.282,4.278,2.295,1.864,0.062,2.808,2.28,1.232,0.218,0.954,1.216,0.785,0.433,274.885,28.609,9.608,0,3.988,1.578,2.527,0.011,-9.482,4.269,-2.221,0.026,32.611,2.955,11.034,0,86.201,8.893,9.693,0,0.654,0.452,1.447,0.148,2.313,1.571,1.472,0.141,21.216,1.649,12.862,0,80.294,1.822,44.06,0,-1.524,0.405,-3.764,0,42.973,1.03,41.728,0,0.013,0.188,0.067,0.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:49 AM","RADC","b1","male","a",NA,NA,"grip","digitsymbols",1,336,6,NA,21,-7872.195,15786.39,15866.549,15799.935,15789.3326751592,"b1_male_a_grip_digitsymbols_6.out"," radcMAP_wide.dat",44.346,11.039,4.017,0,0.537,0.393,1.367,0.172,4.177,2.033,2.055,0.04,2.525,2.057,1.227,0.22,0.84,1.144,0.734,0.463,276.744,28.718,9.636,0,3.561,1.242,2.867,0.004,-10.078,3.913,-2.575,0.01,32.472,2.787,11.65,0,88.081,8.796,10.014,0,0.648,0.308,2.103,0.035,1.397,1.269,1.101,0.271,21.119,1.51,13.982,0,80.378,1.823,44.089,0,-1.626,0.358,-4.543,0,43.093,1.037,41.562,0,-0.113,0.164,-0.692,0.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
