"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","trust_all","mistrust","has_converged","covar_covered","Error"
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:57 AM","RADC","b1","female","a",NA,NA,"grip","wordlistimmed",1,961,5,NA,21,-18201.6,36445.199,36547.427,36480.731,36446.1830255591,"b1_female_a_grip_wordlistimmed_5.out"," radcMAP_wide.dat",8.071,1.538,5.247,0,0.13,0.103,1.259,0.208,0.62,0.427,1.452,0.146,-0.226,0.388,-0.583,0.56,0.398,0.308,1.289,0.197,106.502,6.536,16.296,0,0.831,0.342,2.434,0.015,-1.919,1.167,-1.644,0.1,20.011,1.102,18.152,0,11.549,0.736,15.684,0,0.362,0.078,4.65,0,-0.092,0.179,-0.518,0.605,5.852,0.2,29.225,0,47.239,0.623,75.782,0,-0.938,0.147,-6.366,0,19.236,0.194,99.356,0,0.365,0.053,6.894,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:58 AM","RADC","b1","female","a",NA,NA,"grip","wordlistimmed",1,961,6,NA,21,-19718.077,39478.153,39580.381,39513.685,39479.1370255591,"b1_female_a_grip_wordlistimmed_6.out"," radcMAP_wide.dat",8.143,1.511,5.391,0,0.1,0.07,1.433,0.152,0.593,0.369,1.608,0.108,-0.104,0.321,-0.324,0.746,0.389,0.28,1.39,0.165,107.592,6.456,16.666,0,0.793,0.251,3.154,0.002,-2.414,1.006,-2.399,0.016,19.992,1.023,19.542,0,11.343,0.721,15.742,0,0.265,0.05,5.271,0,0.057,0.141,0.403,0.687,6.025,0.191,31.515,0,47.203,0.621,76.046,0,-0.879,0.125,-7.031,0,19.289,0.193,100.122,0,0.314,0.044,7.13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:58 AM","RADC","b1","female","a",NA,NA,"grip","wordlistimmed",1,961,7,NA,21,-21085.036,42212.071,42314.299,42247.603,42213.0550255591,"b1_female_a_grip_wordlistimmed_7.out"," radcMAP_wide.dat",8.304,1.488,5.581,0,0.069,0.052,1.34,0.18,0.563,0.317,1.777,0.076,-0.117,0.285,-0.412,0.681,0.387,0.267,1.446,0.148,108.844,6.541,16.64,0,0.962,0.196,4.905,0,-3.026,0.948,-3.193,0.001,19.696,0.925,21.291,0,11.212,0.705,15.913,0,0.194,0.04,4.841,0,0.161,0.118,1.363,0.173,6.128,0.186,32.901,0,47.25,0.62,76.239,0,-0.916,0.115,-7.955,0,19.353,0.191,101.225,0,0.265,0.037,7.059,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:58 AM","RADC","b1","female","a",NA,NA,"grip","wordlistimmed",1,961,8,NA,21,-22400.239,44842.478,44944.706,44878.01,44843.4620255591,"b1_female_a_grip_wordlistimmed_8.out"," radcMAP_wide.dat",8.852,1.501,5.898,0,0.077,0.041,1.878,0.06,0.185,0.291,0.636,0.525,-0.063,0.262,-0.242,0.809,0.309,0.273,1.131,0.258,110.394,6.576,16.788,0,0.845,0.177,4.772,0,-3.506,0.882,-3.977,0,20.235,0.891,22.72,0,11.293,0.701,16.11,0,0.153,0.031,4.889,0,0.163,0.108,1.504,0.133,6.252,0.182,34.338,0,47.374,0.623,75.982,0,-1.045,0.104,-10.033,0,19.45,0.191,101.851,0,0.198,0.034,5.883,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:58 AM","RADC","b1","female","a",NA,NA,"grip","wordlistimmed",1,961,9,NA,21,-23633.571,47309.141,47411.369,47344.673,47310.1250255591,"b1_female_a_grip_wordlistimmed_9.out"," radcMAP_wide.dat",8.861,1.492,5.939,0,0.066,0.033,1.989,0.047,0.217,0.269,0.805,0.421,-0.038,0.236,-0.163,0.871,0.23,0.264,0.872,0.383,109.433,6.495,16.848,0,0.651,0.133,4.9,0,-3.093,0.799,-3.871,0,20.985,0.97,21.626,0,11.431,0.698,16.369,0,0.14,0.026,5.336,0,0.14,0.099,1.411,0.158,6.254,0.177,35.383,0,47.406,0.624,76.032,0,-1.07,0.094,-11.442,0,19.495,0.191,102.255,0,0.171,0.031,5.494,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:58 AM","RADC","b1","male","a",NA,NA,"grip","wordlistimmed",1,336,10,NA,21,-8516.878,17075.756,17155.915,17089.301,17078.6986751592,"b1_male_a_grip_wordlistimmed_10.out"," radcMAP_wide.dat",10.424,3.709,2.81,0.005,0.118,0.072,1.653,0.098,0.217,0.595,0.364,0.716,-0.223,0.6,-0.371,0.711,-0.4,0.598,-0.669,0.503,274.135,28.261,9.7,0,2.305,0.716,3.219,0.001,-9.264,2.857,-3.243,0.001,35.204,2.433,14.469,0,8.118,0.862,9.414,0,0.048,0.018,2.66,0.008,0.07,0.111,0.63,0.529,6.395,0.274,23.341,0,80.593,1.797,44.859,0,-1.826,0.258,-7.081,0,18.022,0.321,56.193,0,0.024,0.059,0.408,0.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:59 AM","RADC","b1","male","a",NA,NA,"grip","wordlistimmed",1,336,11,NA,21,-8723.329,17488.658,17568.817,17502.202,17491.6006751592,"b1_male_a_grip_wordlistimmed_11.out"," radcMAP_wide.dat",10.837,3.663,2.959,0.003,0.113,0.07,1.628,0.104,-0.031,0.534,-0.058,0.954,-0.2,0.59,-0.34,0.734,-0.208,0.576,-0.362,0.717,272.571,28.049,9.718,0,2.179,0.708,3.078,0.002,-8.591,2.767,-3.105,0.002,34.935,2.365,14.773,0,8.073,0.854,9.45,0,0.04,0.016,2.497,0.013,0.104,0.109,0.957,0.339,6.431,0.283,22.763,0,80.536,1.791,44.975,0,-1.792,0.25,-7.172,0,18.016,0.321,56.181,0,0.033,0.057,0.588,0.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 2:59 AM","RADC","b1","male","a",NA,NA,"grip","wordlistimmed",1,336,12,NA,21,-8814.581,17671.163,17751.322,17684.708,17674.1056751592,"b1_male_a_grip_wordlistimmed_12.out"," radcMAP_wide.dat",10.678,3.641,2.933,0.003,0.096,0.068,1.41,0.159,0.052,0.521,0.101,0.92,-0.129,0.58,-0.222,0.824,-0.124,0.573,-0.217,0.828,271.609,28.007,9.698,0,2.106,0.707,2.98,0.003,-8.165,2.751,-2.968,0.003,35.033,2.35,14.908,0,8.112,0.852,9.521,0,0.04,0.014,2.734,0.006,0.103,0.104,0.995,0.32,6.398,0.277,23.128,0,80.565,1.783,45.19,0,-1.814,0.248,-7.309,0,18.015,0.321,56.061,0,0.035,0.056,0.63,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:00 AM","RADC","b1","male","a",NA,NA,"grip","wordlistimmed",1,336,13,NA,21,-8840.279,17722.559,17802.718,17736.104,17725.5016751592,"b1_male_a_grip_wordlistimmed_13.out"," radcMAP_wide.dat",10.758,3.63,2.963,0.003,0.097,0.066,1.476,0.14,0.062,0.516,0.121,0.904,-0.163,0.579,-0.281,0.779,-0.089,0.57,-0.156,0.876,271.888,27.877,9.753,0,2.116,0.696,3.04,0.002,-8.197,2.686,-3.052,0.002,34.94,2.343,14.915,0,8.105,0.85,9.537,0,0.039,0.014,2.784,0.005,0.108,0.1,1.078,0.281,6.404,0.277,23.12,0,80.603,1.783,45.2,0,-1.826,0.248,-7.356,0,18.013,0.321,56.1,0,0.037,0.056,0.654,0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:00 AM","RADC","b1","male","a",NA,NA,"grip","wordlistimmed",1,336,14,NA,21,-8861.174,17764.348,17844.507,17777.893,17767.2906751592,"b1_male_a_grip_wordlistimmed_14.out"," radcMAP_wide.dat",10.807,3.617,2.988,0.003,0.101,0.064,1.577,0.115,0.047,0.51,0.092,0.926,-0.178,0.576,-0.309,0.757,-0.109,0.567,-0.192,0.848,271.758,27.839,9.762,0,2.097,0.695,3.016,0.003,-8.125,2.663,-3.051,0.002,34.824,2.342,14.868,0,8.106,0.847,9.567,0,0.039,0.013,3.023,0.003,0.108,0.099,1.092,0.275,6.39,0.275,23.26,0,80.602,1.783,45.213,0,-1.827,0.248,-7.38,0,18.014,0.321,56.118,0,0.036,0.056,0.646,0.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:01 AM","RADC","b1","male","a",NA,NA,"grip","wordlistimmed",1,336,15,NA,21,-8872.939,17787.878,17868.037,17801.423,17790.8206751592,"b1_male_a_grip_wordlistimmed_15.out"," radcMAP_wide.dat",10.972,3.656,3.001,0.003,0.109,0.064,1.703,0.088,-0.05,0.526,-0.096,0.924,-0.189,0.574,-0.329,0.742,-0.124,0.565,-0.219,0.826,271.407,27.771,9.773,0,2.083,0.695,2.998,0.003,-8.034,2.646,-3.037,0.002,34.794,2.34,14.867,0,8.149,0.85,9.59,0,0.041,0.013,3.208,0.001,0.096,0.099,0.97,0.332,6.389,0.275,23.218,0,80.59,1.782,45.223,0,-1.825,0.247,-7.384,0,18.015,0.321,56.122,0,0.037,0.056,0.654,0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:01 AM","RADC","b1","male","a",NA,NA,"grip","wordlistimmed",1,336,16,NA,21,-8885.483,17812.965,17893.124,17826.51,17815.9076751592,"b1_male_a_grip_wordlistimmed_16.out"," radcMAP_wide.dat",11.086,3.68,3.012,0.003,0.116,0.063,1.835,0.067,-0.089,0.522,-0.17,0.865,-0.221,0.577,-0.383,0.702,-0.132,0.563,-0.234,0.815,272.343,27.964,9.739,0,2.1,0.686,3.063,0.002,-8.234,2.654,-3.103,0.002,34.904,2.326,15.006,0,8.151,0.85,9.59,0,0.043,0.013,3.285,0.001,0.094,0.099,0.955,0.34,6.376,0.276,23.116,0,80.59,1.782,45.218,0,-1.824,0.247,-7.377,0,18.012,0.321,56.137,0,0.038,0.056,0.675,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:02 AM","RADC","b1","male","a",NA,NA,"grip","wordlistimmed",1,336,4,NA,21,-5712.029,11466.059,11546.218,11479.604,11469.0016751592,"b1_male_a_grip_wordlistimmed_4.out"," radcMAP_wide.dat",5.746,3.892,1.477,0.14,-0.342,0.313,-1.092,0.275,2.471,1.513,1.634,0.102,1.047,0.926,1.131,0.258,0.917,0.869,1.055,0.291,271.206,28.57,9.493,0,4.159,1.948,2.135,0.033,-9.235,5.179,-1.783,0.075,34.198,3.519,9.717,0,7.709,0.94,8.204,0,0.125,0.132,0.944,0.345,0.112,0.296,0.378,0.705,6.279,0.398,15.782,0,80.129,1.827,43.869,0,-1.354,0.491,-2.757,0.006,17.868,0.354,50.473,0,0.122,0.136,0.897,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:02 AM","RADC","b1","male","a",NA,NA,"grip","wordlistimmed",1,336,5,NA,21,-6428.702,12899.405,12979.564,12912.949,12902.3476751592,"b1_male_a_grip_wordlistimmed_5.out"," radcMAP_wide.dat",6.496,3.73,1.741,0.082,-0.046,0.136,-0.336,0.737,1.878,0.953,1.97,0.049,0.675,0.834,0.81,0.418,0.952,0.727,1.309,0.191,275.01,28.782,9.555,0,3.775,1.49,2.534,0.011,-10.203,4.31,-2.367,0.018,32.864,2.961,11.099,0,7.623,0.898,8.491,0,0.021,0.061,0.339,0.735,0.252,0.214,1.173,0.241,6.257,0.341,18.324,0,80.335,1.816,44.244,0,-1.514,0.406,-3.729,0,17.895,0.337,53.156,0,0.091,0.1,0.909,0.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:02 AM","RADC","b1","male","a",NA,NA,"grip","wordlistimmed",1,336,6,NA,21,-6921.04,13884.08,13964.239,13897.625,13887.0226751592,"b1_male_a_grip_wordlistimmed_6.out"," radcMAP_wide.dat",6.699,3.737,1.792,0.073,-0.064,0.143,-0.449,0.653,1.523,0.854,1.784,0.074,0.956,0.759,1.26,0.208,0.68,0.704,0.966,0.334,277.015,28.829,9.609,0,3.492,1.223,2.855,0.004,-10.921,4.054,-2.694,0.007,32.531,2.787,11.671,0,7.818,0.883,8.856,0,0.035,0.05,0.707,0.48,0.16,0.183,0.871,0.384,6.227,0.329,18.938,0,80.406,1.815,44.29,0,-1.614,0.367,-4.402,0,17.877,0.333,53.702,0,0.11,0.08,1.38,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
