"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","trust_all","mistrust","has_converged","covar_covered","Error"
"Mplus VERSION 7.3","0.1","10/05/2015"," 1:06 AM","RADC","b1","female","a",NA,NA,"grip","bostonstorydelay",1,961,5,NA,21,-16205.498,32452.997,32555.224,32488.529,32453.9810255591,"b1_female_a_grip_bostonstorydelay_5.out"," radcMAP_wide.dat",0.466,0.626,0.745,0.457,0.056,0.064,0.873,0.383,0.484,0.263,1.842,0.065,-0.001,0.177,-0.006,0.995,0.063,0.191,0.328,0.743,106.09,6.508,16.302,0,0.809,0.342,2.366,0.018,-1.859,1.163,-1.598,0.11,20.063,1.103,18.182,0,1.222,0.15,8.161,0,0.086,0.029,2.96,0.003,0.096,0.055,1.734,0.083,2.326,0.122,19.121,0,47.29,0.621,76.192,0,-0.947,0.145,-6.536,0,9.629,0.076,126.666,0,0.021,0.03,0.685,0.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 1:06 AM","RADC","b1","female","a",NA,NA,"grip","bostonstorydelay",1,961,6,NA,21,-17569.311,35180.623,35282.85,35216.155,35181.6070255591,"b1_female_a_grip_bostonstorydelay_6.out"," radcMAP_wide.dat",0.687,0.615,1.117,0.264,0.039,0.044,0.895,0.371,0.369,0.224,1.645,0.1,-0.115,0.15,-0.766,0.444,0.118,0.179,0.656,0.512,107.144,6.428,16.667,0,0.772,0.253,3.048,0.002,-2.324,1.002,-2.318,0.02,20.039,1.024,19.563,0,1.23,0.148,8.339,0,0.063,0.02,3.216,0.001,0.093,0.044,2.115,0.034,2.409,0.116,20.79,0,47.249,0.618,76.426,0,-0.865,0.123,-7.014,0,9.653,0.074,130.453,0,0,0.025,-0.019,0.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 1:06 AM","RADC","b1","female","a",NA,NA,"grip","bostonstorydelay",1,961,7,NA,21,-18816.816,37675.632,37777.859,37711.164,37676.6160255591,"b1_female_a_grip_bostonstorydelay_7.out"," radcMAP_wide.dat",0.638,0.589,1.083,0.279,0.034,0.032,1.055,0.291,0.39,0.187,2.086,0.037,-0.068,0.124,-0.549,0.583,0.1,0.168,0.597,0.55,108.403,6.507,16.659,0,0.937,0.196,4.78,0,-2.951,0.941,-3.134,0.002,19.757,0.926,21.333,0,1.207,0.146,8.246,0,0.054,0.016,3.509,0,0.103,0.039,2.649,0.008,2.448,0.111,22.119,0,47.292,0.618,76.474,0,-0.903,0.114,-7.912,0,9.656,0.071,136.499,0,-0.002,0.021,-0.104,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 1:07 AM","RADC","b1","female","a",NA,NA,"grip","bostonstorydelay",1,961,8,NA,21,-20027.49,40096.98,40199.207,40132.512,40097.9640255591,"b1_female_a_grip_bostonstorydelay_8.out"," radcMAP_wide.dat",0.543,0.588,0.924,0.355,0.026,0.026,1.026,0.305,0.458,0.17,2.698,0.007,-0.034,0.112,-0.307,0.759,0.091,0.159,0.571,0.568,109.945,6.553,16.778,0,0.824,0.178,4.628,0,-3.463,0.882,-3.927,0,20.293,0.891,22.776,0,1.217,0.146,8.361,0,0.046,0.011,4.185,0,0.1,0.033,3.028,0.002,2.506,0.113,22.16,0,47.426,0.622,76.234,0,-1.04,0.103,-10.053,0,9.671,0.07,137.861,0,-0.011,0.019,-0.601,0.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 1:07 AM","RADC","b1","female","a",NA,NA,"grip","bostonstorydelay",1,961,9,NA,21,-21153.261,42348.523,42450.75,42384.055,42349.5070255591,"b1_female_a_grip_bostonstorydelay_9.out"," radcMAP_wide.dat",0.372,0.575,0.647,0.518,0.01,0.02,0.513,0.608,0.537,0.155,3.466,0.001,-0.006,0.098,-0.066,0.948,0.187,0.154,1.211,0.226,108.965,6.476,16.826,0,0.634,0.134,4.745,0,-3.044,0.797,-3.82,0,21.045,0.971,21.672,0,1.201,0.143,8.373,0,0.035,0.01,3.613,0,0.113,0.03,3.791,0,2.518,0.113,22.274,0,47.463,0.622,76.344,0,-1.068,0.092,-11.629,0,9.67,0.069,140.05,0,-0.011,0.017,-0.627,0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 1:08 AM","RADC","b1","male","a",NA,NA,"grip","bostonstorydelay",1,336,10,NA,21,-7811.532,15665.064,15745.223,15678.609,15668.0066751592,"b1_male_a_grip_bostonstorydelay_10.out"," radcMAP_wide.dat",5.094,1.946,2.617,0.009,0.007,0.046,0.151,0.88,0.501,0.399,1.255,0.21,-0.25,0.272,-0.918,0.358,0.334,0.402,0.833,0.405,273.647,28.277,9.677,0,2.27,0.7,3.241,0.001,-9.228,2.911,-3.17,0.002,35.292,2.439,14.47,0,1.927,0.426,4.526,0,0.014,0.012,1.149,0.251,0.017,0.05,0.342,0.732,2.953,0.242,12.211,0,80.622,1.795,44.914,0,-1.81,0.256,-7.081,0,9.751,0.154,63.215,0,-0.112,0.039,-2.862,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 1:08 AM","RADC","b1","male","a",NA,NA,"grip","bostonstorydelay",1,336,11,NA,21,-8003.168,16048.336,16128.496,16061.881,16051.2786751592,"b1_male_a_grip_bostonstorydelay_11.out"," radcMAP_wide.dat",5.198,1.938,2.682,0.007,0.021,0.041,0.512,0.609,0.417,0.375,1.11,0.267,-0.254,0.264,-0.961,0.336,0.344,0.391,0.879,0.379,272.453,28.097,9.697,0,2.163,0.692,3.124,0.002,-8.632,2.826,-3.055,0.002,34.974,2.364,14.794,0,1.923,0.422,4.555,0,0.013,0.011,1.168,0.243,0.018,0.046,0.392,0.695,2.968,0.237,12.546,0,80.569,1.79,45.017,0,-1.779,0.249,-7.158,0,9.733,0.155,62.926,0,-0.101,0.038,-2.628,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 1:09 AM","RADC","b1","male","a",NA,NA,"grip","bostonstorydelay",1,336,12,NA,21,-8094.875,16231.75,16311.909,16245.294,16234.6926751592,"b1_male_a_grip_bostonstorydelay_12.out"," radcMAP_wide.dat",5.322,1.908,2.789,0.005,0.019,0.039,0.478,0.632,0.332,0.348,0.952,0.341,-0.214,0.265,-0.808,0.419,0.355,0.394,0.901,0.368,271.335,28.031,9.68,0,2.074,0.692,2.998,0.003,-8.13,2.799,-2.905,0.004,35.1,2.354,14.912,0,1.868,0.421,4.436,0,0.012,0.01,1.136,0.256,0.033,0.044,0.746,0.456,2.989,0.242,12.334,0,80.594,1.782,45.23,0,-1.801,0.247,-7.306,0,9.729,0.152,64.111,0,-0.098,0.037,-2.661,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 1:09 AM","RADC","b1","male","a",NA,NA,"grip","bostonstorydelay",1,336,13,NA,21,-8116.995,16275.99,16356.15,16289.535,16278.9326751592,"b1_male_a_grip_bostonstorydelay_13.out"," radcMAP_wide.dat",5.33,1.909,2.792,0.005,0.02,0.039,0.531,0.596,0.326,0.349,0.935,0.35,-0.214,0.264,-0.812,0.417,0.349,0.392,0.89,0.373,271.703,27.918,9.732,0,2.089,0.681,3.067,0.002,-8.179,2.74,-2.985,0.003,34.996,2.345,14.921,0,1.878,0.421,4.464,0,0.013,0.01,1.256,0.209,0.03,0.044,0.695,0.487,2.977,0.242,12.299,0,80.629,1.782,45.242,0,-1.813,0.247,-7.353,0,9.724,0.152,63.991,0,-0.095,0.037,-2.57,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 1:10 AM","RADC","b1","male","a",NA,NA,"grip","bostonstorydelay",1,336,14,NA,21,-8136.868,16315.736,16395.896,16329.281,16318.6786751592,"b1_male_a_grip_bostonstorydelay_14.out"," radcMAP_wide.dat",5.385,1.908,2.822,0.005,0.023,0.038,0.592,0.554,0.308,0.348,0.885,0.376,-0.219,0.264,-0.832,0.406,0.331,0.39,0.848,0.396,271.717,27.889,9.743,0,2.073,0.681,3.046,0.002,-8.132,2.719,-2.991,0.003,34.875,2.345,14.872,0,1.876,0.421,4.461,0,0.012,0.01,1.279,0.201,0.032,0.043,0.732,0.464,2.976,0.242,12.322,0,80.63,1.782,45.251,0,-1.814,0.246,-7.379,0,9.729,0.152,64.155,0,-0.097,0.037,-2.655,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 1:10 AM","RADC","b1","male","a",NA,NA,"grip","bostonstorydelay",1,336,15,NA,21,-8146.697,16335.394,16415.553,16348.939,16338.3366751592,"b1_male_a_grip_bostonstorydelay_15.out"," radcMAP_wide.dat",5.303,1.895,2.798,0.005,0.02,0.037,0.546,0.585,0.34,0.335,1.016,0.309,-0.212,0.263,-0.807,0.42,0.344,0.39,0.881,0.378,271.503,27.845,9.751,0,2.067,0.681,3.036,0.002,-8.085,2.71,-2.984,0.003,34.829,2.342,14.873,0,1.869,0.42,4.449,0,0.012,0.01,1.242,0.214,0.034,0.043,0.782,0.434,2.977,0.241,12.349,0,80.619,1.781,45.258,0,-1.81,0.246,-7.372,0,9.726,0.152,64.046,0,-0.096,0.037,-2.602,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 8:42 AM","RADC","b1","male","a",NA,NA,"grip","bostonstorydelay",1,336,16,NA,21,-8158.683,16359.366,16439.525,16372.911,16362.3086751592,"b1_male_a_grip_bostonstorydelay_16.out"," radcMAP_wide.dat",5.376,1.898,2.832,0.005,0.026,0.037,0.696,0.486,0.303,0.337,0.9,0.368,-0.229,0.263,-0.872,0.383,0.359,0.389,0.921,0.357,272.541,28.059,9.713,0,2.091,0.672,3.111,0.002,-8.313,2.722,-3.054,0.002,34.928,2.326,15.019,0,1.876,0.42,4.47,0,0.012,0.009,1.33,0.184,0.032,0.042,0.745,0.457,2.971,0.241,12.337,0,80.618,1.782,45.249,0,-1.809,0.246,-7.357,0,9.724,0.152,63.985,0,-0.095,0.037,-2.562,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
"Mplus VERSION 7.3","0.1","10/05/2015"," 8:43 AM","RADC","b1","male","a",NA,NA,"grip","bostonstorydelay",1,336,4,NA,21,-5227.152,10496.304,10576.463,10509.849,10499.2466751592,"b1_male_a_grip_bostonstorydelay_4.out"," radcMAP_wide.dat",5.362,2.259,2.374,0.018,0.1,0.233,0.43,0.667,-0.345,0.956,-0.361,0.718,-0.234,0.549,-0.425,0.671,0.078,0.487,0.161,0.872,270.835,28.474,9.511,0,4.227,2.013,2.1,0.036,-9.724,5.244,-1.854,0.064,34.2,3.548,9.638,0,1.882,0.456,4.132,0,0.035,0.094,0.377,0.706,0.065,0.174,0.375,0.708,2.748,0.257,10.695,0,80.073,1.827,43.823,0,-1.309,0.482,-2.716,0.007,9.755,0.169,57.719,0,-0.132,0.084,-1.575,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/05/2015"," 8:44 AM","RADC","b1","male","a",NA,NA,"grip","bostonstorydelay",1,336,5,NA,21,-5878.992,11799.983,11880.143,11813.528,11802.9256751592,"b1_male_a_grip_bostonstorydelay_5.out"," radcMAP_wide.dat",4.118,2.164,1.903,0.057,-0.095,0.136,-0.693,0.488,1.18,0.794,1.486,0.137,-0.106,0.461,-0.229,0.819,0.438,0.432,1.015,0.31,275.245,28.72,9.584,0,3.885,1.578,2.462,0.014,-10.808,4.282,-2.524,0.012,32.767,2.971,11.027,0,2.026,0.439,4.62,0,0.012,0.043,0.28,0.779,-0.002,0.122,-0.014,0.989,2.786,0.234,11.89,0,80.368,1.818,44.219,0,-1.512,0.405,-3.733,0,9.77,0.164,59.665,0,-0.153,0.061,-2.517,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
