"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","trust_all","mistrust","has_converged","covar_covered","Error"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
"Mplus VERSION 7.3","0.1","10/04/2015","12:21 AM","RADC","b1","female","a",NA,NA,"fev","mmse",1,961,4,NA,21,-5964.926,11971.852,12074.079,12007.384,11972.8360255591,"b1_female_a_fev_mmse_4.out"," radcMAP_wide.dat",0.077,0.023,3.335,0.001,-0.002,0.005,-0.369,0.712,-0.008,0.011,-0.733,0.464,-0.006,0.007,-0.833,0.405,0.001,0.006,0.227,0.821,0.131,0.008,16.099,0,0.001,0.001,0.955,0.339,-0.002,0.002,-1.502,0.133,0.026,0.005,5.746,0,1.168,0.177,6.599,0,0.041,0.034,1.216,0.224,0.015,0.066,0.223,0.824,1.724,0.099,17.433,0,1.742,0.021,81.925,0,-0.041,0.006,-6.725,0,28.758,0.077,374.842,0,-0.012,0.033,-0.355,0.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015","12:21 AM","RADC","b1","female","a",NA,NA,"fev","mmse",1,961,5,NA,21,-6787.115,13616.23,13718.457,13651.762,13617.2140255591,"b1_female_a_fev_mmse_5.out"," radcMAP_wide.dat",0.064,0.022,2.881,0.004,-0.001,0.003,-0.342,0.732,0.005,0.01,0.503,0.615,-0.005,0.007,-0.738,0.461,0.001,0.005,0.22,0.826,0.13,0.008,15.884,0,0,0.001,0.653,0.514,-0.001,0.001,-0.691,0.489,0.027,0.005,5.733,0,1.224,0.162,7.56,0,0.076,0.037,2.04,0.041,-0.01,0.05,-0.211,0.833,1.643,0.081,20.164,0,1.738,0.021,83.061,0,-0.038,0.004,-8.462,0,28.767,0.074,388.347,0,-0.026,0.025,-1.026,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015","12:22 AM","RADC","b1","female","a",NA,NA,"fev","mmse",1,961,6,NA,21,-7416.536,14875.072,14977.299,14910.604,14876.0560255591,"b1_female_a_fev_mmse_6.out"," radcMAP_wide.dat",0.066,0.022,3.037,0.002,0,0.002,0.151,0.88,0.004,0.008,0.45,0.653,-0.005,0.006,-0.755,0.45,-0.002,0.005,-0.336,0.737,0.132,0.009,15.351,0,0.001,0,1.543,0.123,-0.002,0.001,-1.322,0.186,0.026,0.004,5.818,0,1.244,0.16,7.795,0,0.055,0.025,2.172,0.03,-0.008,0.04,-0.2,0.841,1.638,0.076,21.661,0,1.736,0.021,82.829,0,-0.033,0.004,-8.395,0,28.767,0.073,393.231,0,-0.024,0.022,-1.086,0.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015","12:22 AM","RADC","b1","female","a",NA,NA,"fev","mmse",1,961,7,NA,21,-8009.637,16061.275,16163.502,16096.807,16062.2590255591,"b1_female_a_fev_mmse_7.out"," radcMAP_wide.dat",0.061,0.021,2.933,0.003,0,0.001,-0.028,0.977,0.008,0.007,1.254,0.21,-0.005,0.005,-0.903,0.366,-0.001,0.006,-0.17,0.865,0.132,0.008,15.958,0,0,0,2.004,0.045,-0.002,0.001,-1.482,0.138,0.026,0.004,5.834,0,1.207,0.155,7.783,0,0.042,0.016,2.577,0.01,0.008,0.032,0.232,0.816,1.697,0.074,22.91,0,1.733,0.021,83.15,0,-0.03,0.003,-9.997,0,28.783,0.072,402.436,0,-0.037,0.02,-1.905,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015","12:22 AM","RADC","b1","female","a",NA,NA,"fev","mmse",1,961,8,NA,21,-8476.162,16994.324,17096.551,17029.856,16995.3080255591,"b1_female_a_fev_mmse_8.out"," radcMAP_wide.dat",0.057,0.02,2.856,0.004,-0.001,0.001,-1.191,0.234,0.01,0.006,1.777,0.076,-0.002,0.005,-0.532,0.595,0.002,0.005,0.308,0.758,0.132,0.008,16.521,0,0,0,2.746,0.006,-0.002,0.001,-1.793,0.073,0.026,0.004,6.143,0,1.188,0.15,7.945,0,0.021,0.011,2.015,0.044,0.024,0.029,0.824,0.41,1.747,0.077,22.819,0,1.734,0.021,83.719,0,-0.031,0.003,-11.401,0,28.791,0.07,409.307,0,-0.041,0.017,-2.43,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015","12:23 AM","RADC","b1","female","a",NA,NA,"fev","mmse",1,961,9,NA,21,-8894.187,17830.373,17932.6,17865.905,17831.3570255591,"b1_female_a_fev_mmse_9.out"," radcMAP_wide.dat",0.06,0.02,2.968,0.003,-0.001,0.001,-2.136,0.033,0.01,0.005,1.963,0.05,-0.004,0.004,-0.959,0.337,0.001,0.006,0.182,0.855,0.134,0.008,17.257,0,0,0,3.135,0.002,-0.003,0.001,-3.26,0.001,0.027,0.004,6.717,0,1.212,0.147,8.244,0,0.017,0.008,2.108,0.035,0.018,0.026,0.678,0.498,1.755,0.076,23.129,0,1.734,0.021,83.739,0,-0.031,0.002,-13.279,0,28.791,0.069,415.166,0,-0.04,0.016,-2.555,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015","12:23 AM","RADC","b1","male","a",NA,NA,"fev","mmse",1,336,10,NA,21,-3603.908,7249.815,7329.974,7263.36,7252.75767515924,"b1_male_a_fev_mmse_10.out"," radcMAP_wide.dat",0.123,0.064,1.931,0.053,-0.001,0.002,-0.689,0.491,-0.002,0.016,-0.149,0.881,0.02,0.014,1.438,0.151,0.017,0.012,1.407,0.159,0.318,0.029,11.155,0,0,0,1.735,0.083,-0.003,0.002,-1.363,0.173,0.05,0.005,9.619,0,2.783,1.489,1.869,0.062,0.036,0.024,1.535,0.125,-0.126,0.17,-0.745,0.456,1.957,0.146,13.397,0,2.407,0.055,43.391,0,-0.04,0.006,-6.952,0,28.681,0.158,181.695,0,-0.079,0.034,-2.347,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015","12:24 AM","RADC","b1","male","a",NA,NA,"fev","mmse",1,336,11,NA,21,-3680.264,7402.527,7482.687,7416.072,7405.46967515924,"b1_male_a_fev_mmse_11.out"," radcMAP_wide.dat",0.126,0.064,1.979,0.048,-0.001,0.002,-0.618,0.536,-0.002,0.016,-0.13,0.897,0.017,0.013,1.315,0.189,0.014,0.011,1.218,0.223,0.321,0.028,11.324,0,0,0,2.486,0.013,-0.004,0.002,-1.811,0.07,0.05,0.005,9.988,0,2.824,1.479,1.909,0.056,0.038,0.022,1.704,0.088,-0.141,0.165,-0.851,0.395,1.944,0.142,13.654,0,2.41,0.055,43.718,0,-0.042,0.006,-7.393,0,28.688,0.158,182.038,0,-0.083,0.033,-2.503,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015","12:24 AM","RADC","b1","male","a",NA,NA,"fev","mmse",1,336,12,NA,21,-3722.977,7487.955,7568.114,7501.5,7490.89767515924,"b1_male_a_fev_mmse_12.out"," radcMAP_wide.dat",0.129,0.064,2.023,0.043,0,0.002,-0.206,0.837,-0.004,0.015,-0.249,0.804,0.015,0.012,1.281,0.2,0.015,0.011,1.309,0.19,0.321,0.028,11.305,0,0,0,2.401,0.016,-0.004,0.002,-2.028,0.043,0.05,0.005,10.247,0,2.747,1.476,1.861,0.063,0.031,0.021,1.464,0.143,-0.106,0.158,-0.674,0.501,1.974,0.143,13.84,0,2.408,0.056,43.376,0,-0.041,0.005,-7.658,0,28.692,0.156,183.523,0,-0.084,0.032,-2.614,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015","12:25 AM","RADC","b1","male","a",NA,NA,"fev","mmse",1,336,13,NA,21,-3729.876,7501.752,7581.911,7515.297,7504.69467515924,"b1_male_a_fev_mmse_13.out"," radcMAP_wide.dat",0.127,0.063,2.003,0.045,0,0.002,-0.24,0.811,-0.003,0.015,-0.215,0.829,0.016,0.012,1.318,0.187,0.015,0.011,1.326,0.185,0.321,0.028,11.297,0,0,0,2.389,0.017,-0.004,0.002,-1.983,0.047,0.05,0.005,10.244,0,2.745,1.479,1.856,0.063,0.031,0.021,1.468,0.142,-0.105,0.159,-0.664,0.507,1.968,0.142,13.845,0,2.407,0.055,43.382,0,-0.041,0.005,-7.622,0,28.69,0.156,183.552,0,-0.083,0.032,-2.578,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015","12:25 AM","RADC","b1","male","a",NA,NA,"fev","mmse",1,336,14,NA,21,-3738.293,7518.585,7598.745,7532.13,7521.52767515924,"b1_male_a_fev_mmse_14.out"," radcMAP_wide.dat",0.127,0.063,1.997,0.046,-0.001,0.001,-0.355,0.723,-0.003,0.015,-0.19,0.849,0.016,0.012,1.356,0.175,0.015,0.011,1.372,0.17,0.321,0.028,11.277,0,0,0,2.42,0.016,-0.003,0.002,-1.88,0.06,0.05,0.005,10.239,0,2.74,1.476,1.857,0.063,0.029,0.021,1.385,0.166,-0.1,0.157,-0.642,0.521,1.976,0.143,13.803,0,2.408,0.056,43.387,0,-0.041,0.005,-7.713,0,28.693,0.156,183.872,0,-0.083,0.032,-2.616,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015","12:26 AM","RADC","b1","male","a",NA,NA,"fev","mmse",1,336,15,NA,21,-3740.701,7523.401,7603.56,7536.946,7526.34367515924,"b1_male_a_fev_mmse_15.out"," radcMAP_wide.dat",0.126,0.063,1.99,0.047,-0.001,0.001,-0.349,0.727,-0.003,0.015,-0.187,0.851,0.017,0.012,1.375,0.169,0.015,0.011,1.365,0.172,0.32,0.028,11.268,0,0,0,2.461,0.014,-0.003,0.002,-1.832,0.067,0.05,0.005,10.226,0,2.74,1.477,1.855,0.064,0.03,0.021,1.38,0.168,-0.1,0.157,-0.637,0.524,1.973,0.143,13.775,0,2.408,0.055,43.394,0,-0.041,0.005,-7.705,0,28.691,0.156,183.958,0,-0.083,0.032,-2.6,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015","12:27 AM","RADC","b1","male","a",NA,NA,"fev","mmse",1,336,16,NA,21,-3743.703,7529.405,7609.564,7542.95,7532.34767515924,"b1_male_a_fev_mmse_16.out"," radcMAP_wide.dat",0.125,0.063,1.981,0.048,-0.001,0.001,-0.356,0.722,-0.003,0.015,-0.199,0.842,0.017,0.012,1.421,0.155,0.015,0.011,1.36,0.174,0.32,0.028,11.263,0,0,0,2.579,0.01,-0.003,0.002,-1.812,0.07,0.05,0.005,10.216,0,2.742,1.478,1.855,0.064,0.03,0.021,1.38,0.168,-0.1,0.157,-0.636,0.525,1.97,0.143,13.752,0,2.407,0.055,43.395,0,-0.04,0.005,-7.579,0,28.691,0.156,184.046,0,-0.082,0.032,-2.589,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
