"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","trust_all","mistrust","has_converged","covar_covered","Error"
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:18 AM","RADC","b1","female","a",NA,NA,"fev","categories",1,961,10,NA,21,-16267.444,32576.889,32679.116,32612.421,32577.8730255591,"b1_female_a_fev_categories_10.out"," radcMAP_wide.dat",0.781,0.106,7.338,0,0,0.002,-0.156,0.876,0.035,0.02,1.793,0.073,-0.033,0.014,-2.408,0.016,-0.018,0.017,-1.086,0.277,0.134,0.008,17.042,0,0,0,3.633,0,-0.002,0.001,-2.983,0.003,0.027,0.004,7.07,0,53.083,3.485,15.23,0,0.591,0.093,6.35,0,0.218,0.519,0.42,0.674,23.387,1.281,18.255,0,1.733,0.021,82.496,0,-0.032,0.002,-13.02,0,38.149,0.41,92.938,0,-0.125,0.058,-2.153,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:19 AM","RADC","b1","female","a",NA,NA,"fev","categories",1,961,11,NA,21,-16781.029,33604.057,33706.285,33639.589,33605.0410255591,"b1_female_a_fev_categories_11.out"," radcMAP_wide.dat",0.794,0.107,7.413,0,-0.001,0.002,-0.352,0.725,0.032,0.019,1.697,0.09,-0.036,0.013,-2.8,0.005,-0.024,0.019,-1.268,0.205,0.133,0.008,17.413,0,0,0,3.456,0.001,-0.002,0.001,-3.212,0.001,0.031,0.005,6.696,0,53.713,3.517,15.273,0,0.561,0.09,6.261,0,0.098,0.519,0.189,0.85,23.45,1.284,18.267,0,1.732,0.021,83.598,0,-0.031,0.002,-14.43,0,38.17,0.412,92.71,0,-0.134,0.056,-2.399,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:21 AM","RADC","b1","female","a",NA,NA,"fev","categories",1,961,12,NA,21,-17006.673,34055.346,34157.573,34090.878,34056.3300255591,"b1_female_a_fev_categories_12.out"," radcMAP_wide.dat",0.798,0.107,7.455,0,0,0.002,-0.12,0.904,0.027,0.019,1.469,0.142,-0.033,0.012,-2.764,0.006,-0.025,0.018,-1.339,0.181,0.133,0.008,17.509,0,0,0,3.392,0.001,-0.002,0.001,-3.218,0.001,0.031,0.004,6.808,0,54.049,3.528,15.318,0,0.558,0.091,6.161,0,0.014,0.517,0.027,0.979,23.632,1.267,18.658,0,1.732,0.021,83.771,0,-0.032,0.002,-14.926,0,38.212,0.414,92.295,0,-0.153,0.057,-2.691,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:23 AM","RADC","b1","female","a",NA,NA,"fev","categories",1,961,13,NA,21,-17119.918,34281.836,34384.063,34317.368,34282.8200255591,"b1_female_a_fev_categories_13.out"," radcMAP_wide.dat",0.8,0.107,7.47,0,0,0.002,-0.199,0.842,0.027,0.018,1.485,0.137,-0.034,0.012,-2.941,0.003,-0.02,0.019,-1.053,0.293,0.132,0.008,17.545,0,0,0,3.43,0.001,-0.002,0.001,-3.134,0.002,0.031,0.004,6.856,0,54.269,3.516,15.436,0,0.558,0.09,6.23,0,-0.048,0.508,-0.095,0.925,23.816,1.262,18.874,0,1.733,0.021,83.956,0,-0.032,0.002,-15.034,0,38.237,0.415,92.148,0,-0.163,0.057,-2.862,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:25 AM","RADC","b1","female","a",NA,NA,"fev","categories",1,961,14,NA,21,-17198.243,34438.485,34540.713,34474.017,34439.4690255591,"b1_female_a_fev_categories_14.out"," radcMAP_wide.dat",0.795,0.107,7.413,0,0,0.002,0.019,0.985,0.026,0.018,1.403,0.161,-0.032,0.011,-2.811,0.005,-0.019,0.019,-1.015,0.31,0.132,0.008,17.616,0,0,0,3.3,0.001,-0.002,0.001,-3.156,0.002,0.031,0.004,6.898,0,54.454,3.51,15.514,0,0.559,0.089,6.277,0,-0.088,0.501,-0.176,0.861,23.843,1.255,19.002,0,1.733,0.021,83.98,0,-0.032,0.002,-15.364,0,38.246,0.415,92.069,0,-0.166,0.057,-2.929,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"     Parameter 23, R_SPSC",TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:28 AM","RADC","b1","female","a",NA,NA,"fev","categories",1,961,15,NA,21,-17262.03,34566.06,34668.287,34601.592,34567.0440255591,"b1_female_a_fev_categories_15.out"," radcMAP_wide.dat",0.796,0.108,7.38,0,0,0.002,0.241,0.809,0.023,0.018,1.246,0.213,-0.03,0.011,-2.755,0.006,-0.017,0.019,-0.904,0.366,0.133,0.008,17.691,0,0,0,3.237,0.001,-0.002,0.001,-3.301,0.001,0.031,0.004,6.925,0,54.591,3.499,15.603,0,0.563,0.088,6.411,0,-0.128,0.498,-0.258,0.797,23.947,1.251,19.139,0,1.732,0.021,83.923,0,-0.032,0.002,-15.478,0,38.255,0.416,92.034,0,-0.169,0.057,-2.977,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:31 AM","RADC","b1","female","a",NA,NA,"fev","categories",1,961,16,NA,21,-17308.263,34658.526,34760.753,34694.058,34659.5100255591,"b1_female_a_fev_categories_16.out"," radcMAP_wide.dat",0.791,0.108,7.317,0,0,0.002,0.241,0.809,0.023,0.018,1.272,0.203,-0.029,0.011,-2.647,0.008,-0.018,0.019,-0.952,0.341,0.133,0.007,17.728,0,0,0,3.214,0.001,-0.002,0.001,-3.312,0.001,0.031,0.004,6.93,0,54.868,3.5,15.675,0,0.557,0.087,6.378,0,-0.176,0.491,-0.359,0.72,24.073,1.256,19.167,0,1.732,0.021,83.918,0,-0.032,0.002,-15.494,0,38.272,0.416,91.911,0,-0.175,0.057,-3.079,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:37 AM","RADC","b1","female","a",NA,NA,"fev","categories",1,961,17,NA,21,-17314.637,34671.273,34773.501,34706.805,34672.2570255591,"b1_female_a_fev_categories_17.out"," radcMAP_wide.dat",0.791,0.108,7.322,0,0,0.002,0.25,0.802,0.024,0.018,1.275,0.202,-0.029,0.011,-2.663,0.008,-0.018,0.019,-0.953,0.341,0.133,0.007,17.724,0,0,0,3.248,0.001,-0.002,0.001,-3.304,0.001,0.031,0.004,6.932,0,54.891,3.5,15.685,0,0.558,0.087,6.398,0,-0.182,0.491,-0.37,0.711,24.079,1.256,19.179,0,1.732,0.021,83.925,0,-0.032,0.002,-15.494,0,38.275,0.416,91.905,0,-0.176,0.057,-3.094,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:44 AM","RADC","b1","female","a",NA,NA,"fev","categories",1,961,4,NA,21,-10302.617,20647.234,20749.461,20682.766,20648.2180255591,"b1_female_a_fev_categories_4.out"," radcMAP_wide.dat",0.85,0.117,7.291,0,-0.008,0.011,-0.802,0.422,0.011,0.043,0.259,0.796,-0.01,0.034,-0.298,0.766,-0.001,0.021,-0.062,0.951,0.131,0.008,16.084,0,0.001,0.001,0.934,0.351,-0.002,0.002,-1.404,0.16,0.026,0.004,5.848,0,52.824,3.506,15.065,0,1.542,0.503,3.067,0.002,0.029,0.896,0.032,0.975,20.495,0.833,24.609,0,1.74,0.021,81.903,0,-0.041,0.006,-6.939,0,37.902,0.432,87.696,0,0.092,0.133,0.691,0.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"     Parameter 24, R_RES_PC",TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:45 AM","RADC","b1","female","a",NA,NA,"fev","categories",1,961,5,NA,21,-11787.713,23617.426,23719.653,23652.958,23618.4100255591,"b1_female_a_fev_categories_5.out"," radcMAP_wide.dat",0.811,0.114,7.123,0,0.001,0.008,0.091,0.927,0.01,0.032,0.314,0.753,-0.019,0.027,-0.71,0.478,-0.026,0.021,-1.223,0.221,0.13,0.008,15.733,0,0,0.001,0.677,0.498,-0.001,0.001,-0.625,0.532,0.027,0.005,5.739,0,53.002,3.493,15.175,0,1.177,0.27,4.362,0,-0.123,0.707,-0.174,0.862,21.49,0.791,27.155,0,1.735,0.021,83.012,0,-0.038,0.004,-8.862,0,37.98,0.431,88.079,0,-0.001,0.102,-0.008,0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:45 AM","RADC","b1","female","a",NA,NA,"fev","categories",1,961,6,NA,21,-12924.847,25891.694,25993.921,25927.226,25892.6780255591,"b1_female_a_fev_categories_6.out"," radcMAP_wide.dat",0.803,0.112,7.172,0,0.003,0.005,0.564,0.573,0.014,0.027,0.533,0.594,-0.025,0.024,-1.024,0.306,-0.028,0.02,-1.402,0.161,0.132,0.009,15.219,0,0.001,0,1.545,0.122,-0.002,0.001,-1.254,0.21,0.026,0.005,5.79,0,53.127,3.431,15.485,0,0.935,0.183,5.098,0,0.012,0.569,0.021,0.983,21.399,0.75,28.536,0,1.733,0.021,82.764,0,-0.033,0.004,-8.604,0,38.058,0.427,89.218,0,-0.076,0.085,-0.884,0.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:45 AM","RADC","b1","female","a",NA,NA,"fev","categories",1,961,7,NA,21,-13993.099,28028.199,28130.426,28063.731,28029.1830255591,"b1_female_a_fev_categories_7.out"," radcMAP_wide.dat",0.789,0.109,7.27,0,-0.001,0.004,-0.206,0.837,0.031,0.026,1.172,0.241,-0.03,0.02,-1.502,0.133,-0.021,0.019,-1.104,0.27,0.132,0.008,15.858,0,0.001,0,2.053,0.04,-0.002,0.001,-1.427,0.154,0.026,0.004,5.808,0,52.725,3.441,15.324,0,0.925,0.181,5.126,0,0.104,0.52,0.2,0.841,21.895,0.777,28.165,0,1.731,0.021,83.14,0,-0.03,0.003,-10.065,0,38.038,0.421,90.291,0,-0.06,0.076,-0.793,0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:46 AM","RADC","b1","female","a",NA,NA,"fev","categories",1,961,8,NA,21,-14876.045,29794.089,29896.316,29829.621,29795.0730255591,"b1_female_a_fev_categories_8.out"," radcMAP_wide.dat",0.794,0.107,7.397,0,0.001,0.003,0.367,0.713,0.025,0.021,1.185,0.236,-0.03,0.018,-1.711,0.087,-0.031,0.018,-1.691,0.091,0.132,0.008,16.464,0,0.001,0,2.8,0.005,-0.002,0.001,-1.748,0.08,0.026,0.004,6.1,0,52.591,3.508,14.993,0,0.686,0.112,6.121,0,0.299,0.541,0.553,0.58,22.601,1.002,22.558,0,1.732,0.021,83.7,0,-0.031,0.003,-11.562,0,38.096,0.415,91.809,0,-0.101,0.066,-1.527,0.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:46 AM","RADC","b1","female","a",NA,NA,"fev","categories",1,961,9,NA,21,-15683.972,31409.945,31512.172,31445.477,31410.9290255591,"b1_female_a_fev_categories_9.out"," radcMAP_wide.dat",0.777,0.106,7.328,0,-0.001,0.002,-0.242,0.809,0.039,0.022,1.781,0.075,-0.033,0.014,-2.288,0.022,-0.024,0.018,-1.312,0.19,0.134,0.008,17.162,0,0,0,3.067,0.002,-0.002,0.001,-2.959,0.003,0.027,0.004,6.646,0,52.179,3.498,14.917,0,0.67,0.12,5.58,0,0.393,0.536,0.734,0.463,23.159,1.09,21.238,0,1.732,0.021,83.876,0,-0.031,0.002,-13.28,0,38.069,0.409,93.017,0,-0.083,0.061,-1.362,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:47 AM","RADC","b1","male","a",NA,NA,"fev","categories",1,336,10,NA,21,-5686.791,11415.582,11495.742,11429.127,11418.5246751592,"b1_male_a_fev_categories_10.out"," radcMAP_wide.dat",1.225,0.297,4.121,0,0.003,0.003,1.114,0.265,-0.012,0.046,-0.26,0.795,-0.02,0.032,-0.618,0.537,0.038,0.037,1.042,0.297,0.319,0.029,11.164,0,0,0,1.657,0.097,-0.002,0.002,-1.211,0.226,0.05,0.005,9.585,0,58.661,5.288,11.092,0,0.359,0.11,3.26,0.001,-0.777,0.711,-1.093,0.274,21.391,1.045,20.47,0,2.406,0.055,43.419,0,-0.039,0.005,-7.288,0,36.012,0.794,45.366,0,-0.294,0.107,-2.735,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:48 AM","RADC","b1","male","a",NA,NA,"fev","categories",1,336,11,NA,21,-5812.698,11667.395,11747.554,11680.94,11670.3376751592,"b1_male_a_fev_categories_11.out"," radcMAP_wide.dat",1.205,0.296,4.076,0,0.001,0.003,0.235,0.814,-0.005,0.045,-0.101,0.919,-0.013,0.032,-0.401,0.688,0.055,0.037,1.479,0.139,0.321,0.028,11.309,0,0,0,2.645,0.008,-0.003,0.002,-1.649,0.099,0.05,0.005,9.974,0,58.593,5.27,11.118,0,0.361,0.107,3.356,0.001,-0.733,0.719,-1.019,0.308,21.261,1.023,20.774,0,2.409,0.055,43.72,0,-0.041,0.005,-7.613,0,36.046,0.794,45.372,0,-0.312,0.11,-2.841,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:48 AM","RADC","b1","male","a",NA,NA,"fev","categories",1,336,12,NA,21,-5878.2,11798.4,11878.559,11811.945,11801.3426751592,"b1_male_a_fev_categories_12.out"," radcMAP_wide.dat",1.217,0.295,4.124,0,0.002,0.003,0.774,0.439,-0.008,0.045,-0.171,0.864,-0.022,0.031,-0.691,0.489,0.059,0.037,1.613,0.107,0.321,0.028,11.289,0,0,0,2.522,0.012,-0.003,0.002,-1.859,0.063,0.05,0.005,10.239,0,58.718,5.307,11.064,0,0.387,0.117,3.307,0.001,-0.803,0.762,-1.053,0.292,21.282,1.012,21.032,0,2.407,0.055,43.405,0,-0.04,0.005,-7.891,0,36.049,0.794,45.375,0,-0.314,0.116,-2.701,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:48 AM","RADC","b1","male","a",NA,NA,"fev","categories",1,336,13,NA,21,-5899.098,11840.196,11920.356,11853.741,11843.1386751592,"b1_male_a_fev_categories_13.out"," radcMAP_wide.dat",1.214,0.296,4.105,0,0.002,0.003,0.921,0.357,-0.008,0.044,-0.187,0.852,-0.019,0.031,-0.608,0.543,0.056,0.037,1.524,0.127,0.321,0.028,11.289,0,0,0,2.508,0.012,-0.003,0.002,-1.814,0.07,0.05,0.005,10.235,0,59.043,5.308,11.124,0,0.361,0.114,3.18,0.001,-0.879,0.745,-1.179,0.238,21.569,1.061,20.322,0,2.406,0.055,43.431,0,-0.039,0.005,-7.795,0,36.083,0.797,45.255,0,-0.331,0.113,-2.922,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:49 AM","RADC","b1","male","a",NA,NA,"fev","categories",1,336,14,NA,21,-5911.683,11865.365,11945.525,11878.91,11868.3076751592,"b1_male_a_fev_categories_14.out"," radcMAP_wide.dat",1.216,0.296,4.115,0,0.002,0.003,0.944,0.345,-0.007,0.044,-0.16,0.873,-0.021,0.03,-0.692,0.489,0.058,0.037,1.567,0.117,0.321,0.028,11.281,0,0,0,2.568,0.01,-0.003,0.002,-1.744,0.081,0.05,0.005,10.233,0,59.286,5.309,11.168,0,0.36,0.113,3.194,0.001,-0.934,0.735,-1.27,0.204,21.58,1.07,20.174,0,2.407,0.055,43.459,0,-0.04,0.005,-7.905,0,36.095,0.798,45.208,0,-0.336,0.112,-2.997,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:50 AM","RADC","b1","male","a",NA,NA,"fev","categories",1,336,15,NA,21,-5916.413,11874.826,11954.985,11888.37,11877.7686751592,"b1_male_a_fev_categories_15.out"," radcMAP_wide.dat",1.215,0.295,4.112,0,0.002,0.003,0.966,0.334,-0.007,0.045,-0.162,0.871,-0.02,0.03,-0.678,0.498,0.057,0.037,1.568,0.117,0.32,0.028,11.27,0,0,0,2.624,0.009,-0.003,0.002,-1.693,0.09,0.05,0.005,10.22,0,59.288,5.309,11.167,0,0.36,0.113,3.196,0.001,-0.932,0.736,-1.266,0.206,21.546,1.064,20.253,0,2.406,0.055,43.467,0,-0.04,0.005,-7.884,0,36.095,0.798,45.213,0,-0.336,0.112,-2.994,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:50 AM","RADC","b1","male","a",NA,NA,"fev","categories",1,336,16,NA,21,-5926.171,11894.341,11974.501,11907.886,11897.2836751592,"b1_male_a_fev_categories_16.out"," radcMAP_wide.dat",1.211,0.295,4.098,0,0.002,0.003,0.931,0.352,-0.009,0.045,-0.209,0.835,-0.016,0.031,-0.519,0.604,0.054,0.037,1.457,0.145,0.32,0.028,11.261,0,0,0,2.792,0.005,-0.003,0.002,-1.656,0.098,0.05,0.005,10.213,0,59.493,5.313,11.199,0,0.351,0.113,3.092,0.002,-0.974,0.722,-1.348,0.178,21.68,1.11,19.537,0,2.405,0.055,43.459,0,-0.039,0.005,-7.699,0,36.115,0.801,45.102,0,-0.345,0.111,-3.108,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No observations"
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:51 AM","RADC","b1","male","a",NA,NA,"fev","categories",1,336,4,NA,21,-3709.599,7461.198,7541.357,7474.743,7464.14067515924,"b1_male_a_fev_categories_4.out"," radcMAP_wide.dat",1.222,0.335,3.65,0,-0.015,0.024,-0.634,0.526,0.1,0.107,0.939,0.348,-0.122,0.085,-1.433,0.152,0.045,0.055,0.823,0.41,0.332,0.031,10.587,0,0.002,0.002,0.908,0.364,-0.007,0.006,-1.206,0.228,0.048,0.007,6.897,0,57.148,5.644,10.126,0,0.283,0.62,0.456,0.649,-0.471,1.262,-0.373,0.709,20.864,1.602,13.027,0,2.412,0.058,41.814,0,-0.057,0.014,-4.106,0,35.736,0.829,43.089,0,-0.142,0.224,-0.636,0.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:51 AM","RADC","b1","male","a",NA,NA,"fev","categories",1,336,5,NA,21,-4237.05,8516.1,8596.26,8529.645,8519.04267515924,"b1_male_a_fev_categories_5.out"," radcMAP_wide.dat",1.161,0.325,3.575,0,0.007,0.014,0.507,0.612,0.121,0.079,1.531,0.126,-0.087,0.071,-1.22,0.222,0.025,0.046,0.542,0.588,0.327,0.03,10.728,0,0.002,0.001,1.379,0.168,-0.008,0.005,-1.508,0.132,0.047,0.006,7.905,0,55.876,5.539,10.087,0,0.427,0.324,1.316,0.188,0.473,1.124,0.421,0.674,20.664,1.313,15.734,0,2.41,0.057,42.475,0,-0.046,0.012,-3.792,0,35.603,0.806,44.152,0,0.048,0.185,0.257,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:51 AM","RADC","b1","male","a",NA,NA,"fev","categories",1,336,6,NA,21,-4634.015,9310.031,9390.19,9323.576,9312.97367515924,"b1_male_a_fev_categories_6.out"," radcMAP_wide.dat",1.194,0.314,3.803,0,0.007,0.01,0.708,0.479,0.051,0.062,0.815,0.415,-0.039,0.058,-0.681,0.496,0.023,0.046,0.49,0.624,0.32,0.029,10.912,0,0,0.001,0.51,0.61,-0.002,0.004,-0.421,0.674,0.048,0.006,8.08,0,56.255,5.44,10.341,0,0.424,0.238,1.78,0.075,0.364,0.908,0.4,0.689,20.819,1.196,17.404,0,2.41,0.056,42.96,0,-0.041,0.009,-4.44,0,35.637,0.794,44.911,0,0,0.156,-0.002,0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:52 AM","RADC","b1","male","a",NA,NA,"fev","categories",1,336,7,NA,21,-4976.37,9994.741,10074.9,10008.285,9997.68367515924,"b1_male_a_fev_categories_7.out"," radcMAP_wide.dat",1.222,0.311,3.926,0,0.013,0.008,1.665,0.096,0,0.052,0.009,0.993,-0.037,0.051,-0.723,0.47,0.024,0.045,0.527,0.598,0.323,0.029,11.109,0,0.001,0.001,0.973,0.33,-0.004,0.003,-1.091,0.275,0.048,0.006,8.603,0,57.727,5.481,10.533,0,0.298,0.153,1.945,0.052,-0.331,0.837,-0.395,0.693,21.273,1.158,18.363,0,2.407,0.056,42.884,0,-0.039,0.007,-5.664,0,35.795,0.801,44.681,0,-0.154,0.137,-1.123,0.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
"Mplus VERSION 7.3","0.1","10/04/2015"," 3:52 AM","RADC","b1","male","a",NA,NA,"fev","categories",1,336,8,NA,21,-5271.241,10584.482,10664.642,10598.027,10587.4246751592,"b1_male_a_fev_categories_8.out"," radcMAP_wide.dat",1.255,0.302,4.151,0,0.003,0.005,0.621,0.534,-0.013,0.048,-0.281,0.779,-0.041,0.04,-1.026,0.305,0.039,0.039,1,0.317,0.318,0.029,11.047,0,0,0.001,0.488,0.626,-0.002,0.003,-0.799,0.424,0.051,0.006,8.577,0,58.619,5.373,10.911,0,0.36,0.134,2.685,0.007,-0.754,0.735,-1.026,0.305,21.271,1.173,18.133,0,2.411,0.055,43.499,0,-0.043,0.005,-8.225,0,35.839,0.802,44.714,0,-0.189,0.123,-1.539,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0,NA
